station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type
2756,신중동,images/station_tiles/satellite/2756_신중동.png,images/station_tiles/satellite/2756_신중동.png,0.3526057356143784,0.5711154941924173,0.47920241874648367,0.9733347066644411,0.2980769230769231,0.2741993485751872,0.5711154941924173,diverse_living_area_hidden
152,종각,yunsoyoung_cikm_kdd../images/station_tiles/satellite/152_종각.jpg,yunsoyoung_cikm_kdd../images/station_tiles/satellite/152_종각.jpg,0.4358212195919981,0.00043830813061582295,0.4771264419215368,0.9465366208376589,0.04807692307692308,0.1782160532390078,0.00043830813061582295,normal
2733,학동,images/station_tiles/satellite/2733_학동.png,images/station_tiles/satellite/2733_학동.png,0.4221709918143564,0.5660749506903353,0.47688523177328496,0.9483218195490102,0.15384615384615385,0.1881825308124421,0.5660749506903353,normal
2811,암사,images/station_tiles/satellite/2811_암사.png,images/station_tiles/satellite/2811_암사.png,0.4070996328907575,0.5831689677843525,0.4766988710821287,0.3749002191834082,0.2403846153846154,0.2011594874774215,0.5831689677843525,normal
2521,목동,images/station_tiles/satellite/2521_목동.png,images/station_tiles/satellite/2521_목동.png,0.4083945323933969,0.5196142888450581,0.4762397262433483,0.8510634505972403,0.2692307692307692,0.1991742613914635,0.5196142888450581,outer_hidden_demand
2529,마포,images/station_tiles/satellite/2529_마포.png,images/station_tiles/satellite/2529_마포.png,0.3759759772939218,0.5213675213675214,0.47164143571646355,0.5899515176663321,0.18269230769230768,0.2266470857892819,0.5213675213675214,normal
414,수유(강북구청),images/station_tiles/satellite/414_수유(강북구청).png,images/station_tiles/satellite/414_수유(강북구청).png,0.5507540786770231,0.057856673241288625,0.46937862475308123,0.9088457263758255,0.28846153846153844,0.1286843106220707,0.057856673241288625,subway_high_mobility_low
425,회현(남대문시장),images/station_tiles/satellite/425_회현(남대문시장).png,images/station_tiles/satellite/425_회현(남대문시장).png,0.4410394675974066,0.060267367959675654,0.4681453595150244,0.7891117422123543,0.09615384615384616,0.1608415434440969,0.060267367959675654,normal
229,봉천,images/station_tiles/satellite/229_봉천.png,images/station_tiles/satellite/229_봉천.png,0.4267052560343518,0.017313171159325007,0.464173150706918,0.9272176923161843,0.22115384615384615,0.1643747956359496,0.017313171159325007,normal
215,잠실나루,images/station_tiles/satellite/215_잠실나루.png,images/station_tiles/satellite/215_잠실나루.png,0.3736537140009808,0.014245014245014245,0.4563203120180672,0.5760384443536639,0.18269230769230768,0.2018062280932524,0.014245014245014245,normal
2718,공릉(서울과학기술대),images/station_tiles/satellite/2718_공릉(서울과학기술대).png,images/station_tiles/satellite/2718_공릉(서울과학기술대).png,0.35976225722041,0.5627876397107167,0.45558431944676786,0.8439439375202846,0.23076923076923078,0.2185048334762091,0.5627876397107167,normal
