auc_mean,best_reward,env_id,episodes_completed,eval_at_episode,eval_max,eval_mean,eval_min,eval_std,first_solve_ep,last100_mean,last100_std,preset,seed
62.29100036621094,456.0,CartPole-v1,3000,3000,103.0,100.19999694824219,96.0,1.9899749755859375,-1,81.13999938964844,62.48295974731445,cartpole_reliable,0
59.04199981689453,500.0,CartPole-v1,3000,3000,106.0,102.5999984741211,98.0,2.107130765914917,-1,73.58000183105469,55.381080627441406,cartpole_reliable,1
64.15599822998047,473.0,CartPole-v1,3000,3000,119.0,111.69999694824219,107.0,3.287856340408325,-1,81.36000061035156,60.63968276977539,cartpole_reliable,2
-496.0917663574219,-296.0,Acrobot-v1,948,750,-500.0,-500.0,-500.0,0.0,-1,-497.30999755859375,16.056583404541016,acrobot_reliable,0
