epoch,loss,pred_loss,recon_loss,unc_loss,val_mae,val_rmse,val_uncertainty_error_corr
1,0.32803587414780444,0.2590461369984004,0.22332823498516666,-0.8534875866754272,0.2796674700653028,0.40599227307727503,0.5364810370365636
2,0.15918962697999006,0.17060138307461123,0.12756259619277352,-1.5038610493954347,0.23837292794161621,0.35395169098797086,0.5853393364732354
3,0.12158115727155387,0.15237246718840533,0.11004992742218128,-1.7163254542162223,0.24510261416435242,0.3766378219584999,0.53968597016817
4,0.09769655968867191,0.1418731235069077,0.09915205453123366,-1.8750517938007303,0.21067285678296718,0.33143874159399067,0.5993363601755721
5,0.08720857078323559,0.13742815550594104,0.09272286747487224,-1.9316203377887504,0.21809278456669934,0.329255832722352,0.616792377728354
6,0.07436504887074841,0.13214917638066676,0.08529258260921556,-2.0086083487550517,0.2038278787297273,0.31823369382687333,0.6221507236070125
7,0.0672815843402934,0.1289531480140832,0.08253090554455511,-2.0587402865898854,0.196088563393122,0.3135952189470987,0.6032265109864686
8,0.059616481112379605,0.1252238762672661,0.078678006070609,-2.098927923955885,0.21415623507034853,0.3259228288939914,0.5907573153696719
9,0.050590577022153506,0.12254951122362598,0.07199714810771196,-2.159150120605822,0.19175258747436716,0.30922668132017245,0.5976866698902807
10,0.04609245825178769,0.11993604156435753,0.07024329637437045,-2.1793045861589513,0.19478281090656915,0.3077203950042245,0.6016201717557002
11,0.03816273561140307,0.11682304631994696,0.0662730844754751,-2.235937016898272,0.19017087729097162,0.30266990592269777,0.6260382196379025
12,0.033795655240007,0.114980308762213,0.06404191947915927,-2.2641122213431766,0.18034651819265113,0.29632659331432676,0.616963540667938
13,0.030969454490003132,0.11360759340277335,0.062405663087558585,-2.2768193662065226,0.18028292303565163,0.29681753034486713,0.608802017145483
14,0.024255610384097716,0.11108834726773963,0.05896007799271013,-2.3262554837935636,0.17665110678417878,0.2911383071972889,0.6244949360362351
15,0.02290145114165585,0.11058961521504687,0.058056005196911946,-2.33432329172636,0.18435952967067934,0.2971694508813462,0.6172687199514137
16,0.0172747084984974,0.10759835268060366,0.056191499817634924,-2.3683878323658796,0.18519603418854047,0.2935107300678889,0.6356394094272759
17,0.016030444417681013,0.10788661215175577,0.05468330588318458,-2.3839563731129476,0.17283330984273046,0.28518235814646353,0.6432043110252679
18,0.01308379565574685,0.10647633081796218,0.05359345470003936,-2.4037851997378734,0.17295681657093875,0.2851870603531412,0.618269139636419
19,0.010967068526209618,0.10516962613783726,0.05382573424654753,-2.4223084467000704,0.17974376575377002,0.2891161824172398,0.6021349632543513
20,0.008269333656953306,0.10426945206867594,0.051764583468538565,-2.437648161150971,0.18330368619857343,0.29155248394177397,0.6231308938987045
21,0.005378839170851675,0.10278717860782227,0.05156506574681016,-2.4638173949150812,0.17472394649525108,0.2858931044550062,0.6168941212647437
22,0.004097044751757668,0.10268847730999091,0.0498935243786395,-2.4707638445760116,0.16870834472231894,0.27834044818608267,0.634346261834158
23,0.0013379595413499949,0.10150740539946523,0.04910016028451271,-2.4943904766420117,0.17636452259132698,0.2870329274508938,0.6231318889429497
24,0.0012285994936008843,0.10134767435845875,0.049352475511683085,-2.4959062090130892,0.16852738755116672,0.277310829398767,0.6370842738289718
25,-0.0017854089234150996,0.10047626638290834,0.04801258425019225,-2.525359293580258,0.16754612045468026,0.27747684867127137,0.6162603951735076
26,-0.004660928097306466,0.0983815377261363,0.047240612645741226,-2.533255395019541,0.16756370509008192,0.2819704602724351,0.6092822563091944
27,-0.006954819633036243,0.09778905661434543,0.046566489691130156,-2.56054237221374,0.16473696291821557,0.2748982895095393,0.6230515921936342
28,-0.008386775983028671,0.0973839966618285,0.04608308329519366,-2.576246227795372,0.16837174201723915,0.2783700462969594,0.6282890547443982
29,-0.010466613422851174,0.09613388203540627,0.045387115785662006,-2.5858810180304004,0.1659564269976046,0.27567166099383394,0.6507670487065176
30,-0.011872487124942597,0.09579900162560599,0.04485730792136014,-2.6020027999721824,0.1690254158475114,0.2771500079136974,0.619993806222066
