epoch,loss,pred_loss,recon_loss,unc_loss,val_mae,val_rmse,val_uncertainty_error_corr
1,0.26052455743964836,0.22222704130167864,0.18174652911874714,-1.051514957305424,0.2614795517808986,0.38504233225336615,0.5364652426764239
2,0.12297707145311394,0.15291597515243252,0.1052753817112673,-1.6515318596342794,0.20915113398863835,0.3289282077325965,0.595344732828964
3,0.08819921153540514,0.13746666039536598,0.08591959695426785,-1.8445449141684134,0.2375446798853904,0.364025446416447,0.5420401804084367
4,0.0668944501755189,0.1298658696516436,0.07410583479367956,-2.000486702948403,0.19789237627443276,0.3148357803529164,0.6115391471123297
5,0.05652607825844466,0.12573006604703105,0.06684105076453313,-2.0524902227683133,0.20019554824761623,0.3134125496418971,0.6381416645327108
6,0.04499560496231326,0.12184110057293153,0.05788284692735899,-2.115738346665895,0.19381923903271836,0.3072914826045246,0.6306915830353033
7,0.03787987353850384,0.11894798894115045,0.05531986356541819,-2.1745609008789466,0.1851324145242853,0.301666665845697,0.6024938007839253
8,0.029557180034668267,0.11569713435205473,0.05082018494251229,-2.2310008982614593,0.19761402333307565,0.31238098414439075,0.5967497877331797
9,0.022118493884193655,0.1131420034940551,0.04660564680286005,-2.286526614508661,0.18310596465877016,0.2986412396033605,0.5911870535010166
10,0.017629077990038867,0.11099077255851557,0.04500173508715467,-2.3172512013085034,0.18198520713632213,0.29659069352929696,0.5986687462085819
11,0.010566981714598987,0.10796833583692304,0.042123635622615715,-2.3692633859559793,0.1848229851643994,0.2936733211361387,0.6321863194574635
12,0.0061680393458223666,0.10634187481739894,0.0408077144349108,-2.4115538069991027,0.17286100280734729,0.28744391525316537,0.6149199335645498
13,0.0034612463546448012,0.10459633114285209,0.03928260546253652,-2.415527698863931,0.1742972972914108,0.28617621461550397,0.6086167005248851
14,-0.001099291089035216,0.10277221660528864,0.038387995598470274,-2.4613100665767176,0.16894458379573044,0.2816495107217405,0.6229377699885196
15,-0.0034774537394646884,0.10195524651988024,0.0365847479197241,-2.4745014366649447,0.1763612556757417,0.2843034191513961,0.6316868644614894
16,-0.008811517972119001,0.09944578104075931,0.03511291763865623,-2.516275110293408,0.17321008743729982,0.281349667681838,0.6394466382635114
17,-0.009577930490581357,0.09959436189256558,0.034222445043982294,-2.525670246019655,0.1645482193748906,0.2763576001491187,0.6502980099891026
18,-0.013091811335005728,0.09834630545102009,0.03283364401281286,-2.5570987252759285,0.16385094643388903,0.2748481207673655,0.637016072653296
19,-0.015415284514021712,0.09679217249864623,0.03232005420489376,-2.567349630878085,0.16002974064095216,0.273367611585923,0.6182460731409584
20,-0.01758738599058722,0.09636002319807908,0.03175802453211984,-2.5965283764462894,0.17193452189178587,0.2801520578891226,0.6379596043861671
21,-0.01922419929788226,0.09524672605147978,0.03207896428347445,-2.610208089335435,0.16510787709329114,0.2752306311385437,0.6094455641288754
22,-0.021246915275142306,0.09463123042567247,0.030273042154200628,-2.620293283867998,0.16180906515076476,0.2695941552051208,0.650529391170593
23,-0.02407941093452934,0.09375046714886921,0.029685413108847175,-2.6534516399409496,0.16644371535230731,0.2759540485885908,0.62415179935666
24,-0.02378996390671957,0.09405395241365547,0.02903634982221589,-2.647241778438594,0.16276255971605672,0.26920385377587014,0.6356369528038351
25,-0.024859987280401244,0.09357850032091952,0.02974085330101503,-2.666178233779612,0.15753291964343508,0.268480547756519,0.6179288907105699
26,-0.029256478915003693,0.09143886038792783,0.02798358220987174,-2.6937425583398262,0.15882928510132077,0.2706739554802577,0.6212808156240185
27,-0.02979094693247153,0.09102873652920025,0.02801650086810597,-2.6965586231679333,0.15468795747502045,0.2667151062556033,0.6411246917985062
28,-0.031951369943261955,0.09036094921381295,0.027324208131908966,-2.7194884101549786,0.15982573006138112,0.2696068986031994,0.6350931715030208
29,-0.033859308763426174,0.08931016628028585,0.026854154304126087,-2.7319309884999075,0.15517989105585986,0.26576278860089164,0.6426372913389083
30,-0.03413153614113931,0.08933094277166996,0.027112813323077297,-2.7403776578351753,0.15797825527828444,0.26621391478949374,0.6352100315238446
