epoch,loss,pred_loss,recon_loss,unc_loss,val_mae,val_rmse,val_uncertainty_error_corr
1,0.44019255386728817,0.3233723890315108,0.2919225657675542,-0.5828223437153208,0.30820380188759017,0.44084286783476295,0.5313187986345242
2,0.22848626308295192,0.20709454117178105,0.16788576037502614,-1.2510231452522051,0.2629563364217866,0.3866523882877902,0.5718860362647578
3,0.18035707106801116,0.18203312679618394,0.14519274068527482,-1.4854484947968503,0.26699952453187425,0.3982574319314657,0.5311174806982972
4,0.1542026903454949,0.16866590467845502,0.13475131417821054,-1.636777395951454,0.23193284175680867,0.3559354118206216,0.6022268204195912
5,0.13910140544176103,0.16195807197467,0.12588820185284225,-1.7160153143944181,0.24762953705382798,0.3582462447244416,0.5964210181236189
6,0.12457697402660539,0.1544865052310788,0.11884603192712985,-1.7866509041767948,0.2243597061379151,0.34292615144132815,0.5983505177660109
7,0.11501444742387655,0.14935894043368547,0.11614194602585164,-1.8483092919245463,0.2175082152931945,0.33941466975137125,0.592828739968133
8,0.10397594539689368,0.14401825760193424,0.11056577530847926,-1.9065039571906839,0.22844874446497024,0.3431974799378113,0.5943427120927807
9,0.09656470164555271,0.14182207253413134,0.1052467254452965,-1.957614638813499,0.21054581913558193,0.33119144585897337,0.5907346010546969
10,0.09130340906835738,0.13843070548407885,0.10420980387601722,-1.984643926149627,0.20964080357701523,0.32930619958436713,0.5803313102603219
11,0.08414759287217848,0.13544433024160715,0.10000784944007997,-2.026013201059533,0.20610049624675475,0.3231486639699096,0.6065168535520443
12,0.0791656765909422,0.1329040312696071,0.09826990457720497,-2.057466109659599,0.19794907430245443,0.31724651017278993,0.6026476190866878
13,0.07389970181547866,0.130310973089163,0.09501067631098689,-2.0783321474482412,0.19596649584530285,0.3147133307636909,0.6037165291481071
14,0.06748091573415159,0.12729736102782951,0.09238368718802524,-2.120165745417277,0.1960422714363854,0.3116551115640304,0.6113296699563648
15,0.06473120688175668,0.12589314632675275,0.09148849435404044,-2.138123687027263,0.19505584783524088,0.31258073767776007,0.6013408532106281
16,0.05888836486201708,0.1228772373375844,0.08871311089214014,-2.1669085130196852,0.19925129661957422,0.31290596048786956,0.6140507656698293
17,0.05979580281137609,0.12446479256055792,0.0880983050988645,-2.1743628096215577,0.19243100908754757,0.3068445953745512,0.6285768072598035
18,0.055703345975097344,0.12221970734040753,0.08681392723909852,-2.198466464709871,0.19000421825257488,0.30598436474050367,0.5896359152932976
19,0.05387902301387722,0.12105873814042734,0.08610059822193619,-2.2046002530727256,0.19269828474933995,0.3066529686908302,0.5970723096504976
20,0.04883122602287604,0.1189099516795606,0.08350873516023564,-2.236661824665102,0.19741757574883648,0.3092337043592765,0.6107579858929554
21,0.04659104645252228,0.11774857220601062,0.08316230576257316,-2.2547735298825367,0.18723275685835183,0.3003335674791216,0.6112179687894883
22,0.04574975830559828,0.11799510862855685,0.08145210698348325,-2.2594280345910263,0.18418979897813978,0.2966532198325643,0.6254256192053912
23,0.041912867260628005,0.11600345276853666,0.08013386513505663,-2.283150336896481,0.19166046362253106,0.30550410406394574,0.5956601447087123
24,0.04295498010049872,0.11664108470791862,0.08037059699394265,-2.277428017840499,0.18615795779715544,0.2957248856436531,0.6189025914897722
25,0.039077702002460454,0.11520002134093622,0.0792620447977465,-2.315066783910706,0.1817146417386127,0.2944084314055413,0.6096192111745634
26,0.0358366607707374,0.11319105608426795,0.07779678624807572,-2.3250557236728215,0.18696579004421174,0.3031308599425562,0.5961350053914641
27,0.03391033322835455,0.11237805209496395,0.07756769028143817,-2.345031231925601,0.1860504778769781,0.29668138574504255,0.6088816495890816
28,0.03285562284544212,0.11202212002913968,0.07705685927146146,-2.35389849211083,0.18708050846116347,0.29927301135078166,0.6140560740518138
29,0.03082186098204178,0.1105983048119918,0.0756629909939912,-2.352158739980386,0.18575595338014686,0.296975776084564,0.6201587614593085
30,0.0285550317999457,0.1098045007002597,0.07524952813476121,-2.3774845973974994,0.18900038943912997,0.2984446695765609,0.6169552199850775
