auc_mean,best_reward,env_id,episodes_completed,eval_at_episode,eval_max,eval_mean,eval_min,eval_std,first_solve_ep,last100_mean,last100_std,preset,seed
67.81549835205078,500.0,CartPole-v1,4000,4000,500.0,500.0,500.0,0.0,-1,80.3499984741211,67.9809341430664,cartpole_reliable,0
65.94650268554688,500.0,CartPole-v1,4000,4000,500.0,488.8999938964844,389.0,33.29999923706055,-1,64.41999816894531,46.721126556396484,cartpole_reliable,1
67.69075012207031,500.0,CartPole-v1,4000,4000,500.0,500.0,500.0,0.0,-1,74.91999816894531,61.999305725097656,cartpole_reliable,2
-214.3457489013672,-62.0,Acrobot-v1,16000,16000,-69.0,-108.0999984741211,-192.0,39.61931610107422,-1,-125.26000213623047,77.89603424072266,acrobot_reliable,0
-197.92556762695312,-62.0,Acrobot-v1,16000,16000,-71.0,-95.69999694824219,-169.0,30.522287368774414,13808,-108.91999816894531,38.61235046386719,acrobot_reliable,1
-491.7119140625,-203.0,Acrobot-v1,2218,2000,-500.0,-500.0,-500.0,0.0,-1,-493.8500061035156,24.504846572875977,acrobot_reliable,2
