station_id,station_name,cluster,pca_x,pca_y
2519,까치산,2,12.719878878629732,4.863297144191838
2824,단대오거리,2,12.852095983345418,-2.197427245961809
2561,마천,2,15.845324500777158,-6.319729310440631
249,신정네거리,2,8.51765648355954,-0.6149472717403949
2716,중계,2,6.506264726637391,1.8396665568124588
2611,응암,2,7.383038982444955,0.6649226025665207
314,홍제,2,9.627481288948063,-1.038920389282549
2560,거여,2,6.740623548910498,-0.9029655350731665
4107,가양,0,6.988986611449607,-1.706557029698646
2823,남한산성입구(성남법원.검찰청),2,13.137246630254648,-6.028675832969151
2820,장지,2,6.4722770598324075,1.0063696120988193
213,구의(광진구청),1,5.806397534791266,2.9364744475088456
2750,광명사거리,2,11.030882369740349,-2.1189168744031304
2749,철산,2,9.348604721627098,-1.1526538189094764
2757,부천시청,2,7.36138955503843,-2.8200633969141395
248,양천구청,1,3.8302788337075713,-0.2756737892346092
4709,북한산보국문,2,7.793603987629378,-5.605791739464407
410,상계,2,6.866421569011942,-0.7851764818066506
211,성수,4,6.141971580595165,5.600095406030183
2518,화곡,2,7.310717865560806,1.9797874141737521
2626,대흥(서강대앞),1,1.7210347695332946,2.0419944599164874
310,구파발,2,9.17367012079758,-2.8837172551228605
2517,우장산,2,5.2987154148917535,-0.22210294924670101
333,매봉,1,3.0140423230704005,1.2485314953179678
2544,장한평,1,4.9694902958246905,0.9172065853532492
413,쌍문,1,5.880972720663971,3.264852665403681
4109,등촌,0,3.4694778963348445,-1.2987668068709581
2739,남성,1,2.871669883546612,1.1832765370593312
2826,수진,2,4.806582457190388,-2.4718704460836602
221,역삼,4,7.0809534789708035,8.330702492481173
2553,고덕,1,4.145379328921815,-1.1201854243667297
4129,봉은사,1,2.2715164125374745,2.7410911036731087
2516,발산,1,2.6841927534632437,2.796474844546671
2617,새절(신사),1,4.091591731577741,-0.3447929414852175
2522,오목교(목동운동장앞),1,3.375673942213029,2.731860991329798
424,명동,4,3.9692425018969018,5.657815255999714
2554,상일동,2,5.923148937504836,-1.366241403330319
2525,영등포시장,1,0.7756053317579432,2.299547646160074
326,압구정,1,4.264698370090126,4.295466334956875
416,미아사거리,1,4.342552920783447,2.5239080825766913
2819,문정,1,2.744237112599805,2.1275385343093607
341,경찰병원,1,1.2092121095936912,1.2037588135886084
2815,잠실(송파구청),4,0.27480550218025135,5.16344415620512
2740,숭실대입구(살피재),1,2.4607653631495907,0.4076727526132897
231,신대방,1,4.079408460814027,1.9483958639738308
331,남부터미널(예술의전당),1,4.875355960554649,2.0759789411802023
4114,국회의사당,0,2.107219244302065,-0.7194778519155961
2616,구산,5,4.733930391858038,-3.09040141714619
2551,굽은다리(강동구민회관앞),1,1.971149259195425,0.09208121857224424
2546,아차산(어린이대공원후문),1,2.9341160983156516,0.24451256651740835
2618,증산(명지대앞),1,3.0231577021697227,-0.6947344558195828
318,안국,1,4.331464371291498,0.4820154168162828
2550,길동,1,0.8249435134491089,1.101074263577374
327,신사,4,2.574922036112469,4.658484843591016
154,종로5가,1,1.0427928130172064,3.4014473285988984
2528,여의나루,1,2.446997368498705,0.8983602409680603
225,방배,1,3.2536042609728613,0.9407708331512458
2747,남구로,1,1.4532505711528931,1.3164953560224713
417,길음,1,2.099168261186342,2.385652344071462
2825,신흥,5,4.0276769306667815,-3.2886740016083653
2728,어린이대공원(세종대),1,1.4371970382714734,1.2868987281960123
317,경복궁(정부서울청사),1,5.135103778737609,0.10415753750762477
4110,염창,0,3.3280483472584974,-2.0095610965704864
313,녹번,2,5.669065978451064,-2.1734578018244166
4132,석촌고분,1,0.7816816846573007,-0.9878465343741503
2717,하계,1,3.5547156627246626,-0.46490419166584596
2622,망원,1,1.8375938569077528,0.7590591783165967
2813,강동구청,1,1.7127413641875828,-0.31920511998844775
428,삼각지,1,0.14091168286540617,2.0598062197942504
2624,상수,1,0.9456115557908854,0.07020624683431684
2534,광화문(세종문화회관),4,2.106218466226872,7.038870839422009
2725,용마산,5,4.114622040511286,-3.4626136332717605
412,창동,1,1.789603777686752,2.4392561433278663
2549,강동,1,0.8841442117463828,2.5742886996587666
419,한성대입구(삼선교),1,4.352677091998676,-0.2322509221597827
2515,마곡,1,1.5456177788639185,-0.21118832049172934
2729,건대입구,1,0.2829298321109936,2.0064375829726036
338,일원,5,5.608711726321529,-3.8716322293126804
4111,신목동,0,2.208614841816032,-3.00806101506799
415,미아(서울사이버대학),1,3.1037756409090616,0.02187480106671243
202,을지로입구,4,2.808772865912824,10.073751694684578
2642,월곡(동덕여대),1,1.1314625577213233,0.3562964275846277
411,노원,1,1.473012157331661,3.6000324594429745
2543,답십리,1,2.126978718427825,0.4913787122014446
2756,신중동,1,3.5415904709634725,-2.753093830996849
152,종각,4,-0.14885356635766422,5.903898991879469
2733,학동,1,0.6959149115248618,2.8628239089259355
2811,암사,1,3.4203352413528063,-1.1043372402393505
2521,목동,1,2.544620132334083,0.5870239293233588
2529,마포,1,1.4421355448437188,-0.13238576705831026
414,수유(강북구청),1,3.7071441871419766,4.052238228361277
425,회현(남대문시장),1,1.1375970766639605,2.96193105784523
229,봉천,1,1.3891035938026264,2.2204906718488546
215,잠실나루,1,1.2426422887112494,0.24468201655052296
2718,공릉(서울과학기술대),1,0.9859786680481429,0.16547590302653856
2714,마들,1,0.8495808573813848,-0.02320156127048158
2557,방이,1,-0.27348662720824324,0.2729579268985927
4106,양천향교,0,3.4152866655950738,-4.37538409237282
2640,안암(고대병원앞),1,-0.16817070202643147,1.4414678318383305
2641,고려대(종암),1,0.20614806697810173,-0.08052880907512518
2748,가산디지털단지,1,1.935072918594983,3.4917227348867756
2746,대림(구로구청),1,-0.4972266724920574,0.5940260679293026
2817,송파,1,-0.18377719675582765,0.19452478067485152
2745,신풍,1,0.1323600582315143,0.4878743471664593
420,혜화,1,2.826233881230284,2.79195413131325
2548,천호(풍납토성),1,0.6859534336961287,2.1450804917632023
2559,개롱,1,0.6761070516127781,-0.8803723871563515
4710,정릉,0,0.8781293369945213,-2.783417159616113
217,잠실새내,1,1.3740003484296186,1.4498703828268782
