station_id,nearest_station,cluster,pca_x,pca_y
2519,까치산,0,-0.09426773020194165,-0.4209393683366491
2824,단대오거리,3,1.272323808731803,0.9066823377316857
2561,마천,2,0.7037364659361762,0.4888369035816767
249,신정네거리,0,-0.4515829698151087,-0.9937257732043016
2716,중계,1,-0.3318211020449454,-3.033787149338489
2611,응암,0,1.5081410846448255,-1.1540017318683786
314,홍제,2,-0.6543389662374628,0.8937850182501936
2560,거여,0,1.0111801046468087,-1.1973907021500965
4107,가양,5,-0.8969639263306637,-0.5177660239596418
2823,남한산성입구(성남법원.검찰청),2,0.3794443672520279,1.3217047439866234
2820,장지,1,-1.2016232509364926,-0.28486850019390286
213,구의(광진구청),5,1.8285377656534019,0.5939330423270897
2750,광명사거리,2,0.2993062544978535,-0.41971970325166347
2749,철산,0,1.0003559204257677,-0.20760028761641586
2757,부천시청,0,-0.6131394178813592,1.020990959359632
248,양천구청,0,-0.08316735905290226,-0.5030317833312872
4709,북한산보국문,2,-1.4670918430310929,0.37112811543790053
410,상계,0,-0.07741602611181977,-1.1428669275007164
211,성수,0,1.3806035111815116,0.7031623809781335
2518,화곡,0,0.35800882386498334,-0.1143498952642025
2626,대흥(서강대앞),3,-0.6843985821617017,0.27877185265544535
310,구파발,2,-1.0972596428735537,1.8910935374925952
2517,우장산,3,-0.3251280347011978,-0.7878599319828419
333,매봉,0,-1.6074863596774405,-0.5801200733348961
2544,장한평,0,0.48192962974296477,-0.8572606870500576
413,쌍문,0,-0.5997827264807307,-1.5948978251923966
4109,등촌,5,0.16403143839430415,0.4184110209118374
2739,남성,0,1.1920318879205394,-0.8171420117775491
2826,수진,0,1.7816027565231698,1.181964746446708
221,역삼,0,0.008323313211300554,1.0779833570258568
2553,고덕,5,0.34426888340689166,-1.2654847502157982
4129,봉은사,5,-0.2435651776157539,-0.4270700526631236
2516,발산,1,-2.3582015085757893,-0.5274328726715152
2617,새절(신사),3,0.8806883565974801,0.4895797607740333
2522,오목교(목동운동장앞),1,0.506180530019984,1.3549935162576647
424,명동,1,-1.1715657616661352,-0.3557636105519798
2554,상일동,0,1.1099874883880638,-0.44864150342163667
2525,영등포시장,3,0.04277242765567082,1.010951722875686
326,압구정,5,-0.7989790900140954,1.7328587233533033
416,미아사거리,3,0.2699846672145563,-1.101042074992445
2819,문정,3,-0.5125165960943747,-0.6683731948491214
341,경찰병원,4,-0.04086012877393417,0.420634049346156
2815,잠실(송파구청),4,0.2143896043076058,-0.3341188707657327
2740,숭실대입구(살피재),0,-1.119294136735963,0.4549448384633526
231,신대방,0,0.20901120141819451,-0.09440860701348941
331,남부터미널(예술의전당),3,0.05279729521894785,0.8746942213490769
4114,국회의사당,5,-0.03783989670781988,0.2729141595802885
2616,구산,2,-0.051224937024079355,0.37850197944098674
2551,굽은다리(강동구민회관앞),1,-0.06784939633345244,-0.10100414567074373
2546,아차산(어린이대공원후문),3,-0.8686278623821959,-0.4630307877359306
2618,증산(명지대앞),1,-0.32190974157531244,0.1041207564245229
318,안국,2,-0.9318725935781835,1.3694854591170893
2550,길동,4,-1.5061771887207165,0.36973684558144254
327,신사,3,0.7753984839480162,0.9766818964141386
154,종로5가,0,0.23520187108984864,-1.3999593866294442
2528,여의나루,5,-3.1586515708472627,-0.5588700460476694
225,방배,0,-1.4719900493481535,0.9632437610329401
2747,남구로,3,0.5801204242257781,0.34799070401851984
417,길음,0,-1.275411954226963,-0.1360317242400096
2825,신흥,3,2.2015500842395723,0.3417545327525425
2728,어린이대공원(세종대),0,0.6964796094862661,-1.6551585875436339
317,경복궁(정부서울청사),3,-0.0005304663374725342,0.8723605132314313
4110,염창,5,-0.4615063027487268,-0.4408994631145263
313,녹번,2,-1.322192751983355,1.0402905942434124
4132,석촌고분,0,0.32663523687431406,-0.8929451055078825
2717,하계,3,-0.1287816185189107,-1.4026582674784298
2622,망원,5,0.8643501174433632,0.16017822075588461
2813,강동구청,5,-1.9341936668144541,1.0360692163949903
428,삼각지,3,0.6340149004787813,0.8069977381244295
2624,상수,5,0.4663753271083111,0.6020804159102969
2534,광화문(세종문화회관),3,0.9652248241010633,-0.4473751728749775
2725,용마산,2,2.217300461574865,-0.8112739625195855
412,창동,3,0.38331755562310216,-0.5898064279012382
2549,강동,0,-1.9584287375378506,0.5577571740082237
419,한성대입구(삼선교),2,0.333406355596049,-0.3480460081817175
2515,마곡,3,0.6513787632616244,-0.6699895607820261
2729,건대입구,0,-0.5735924221718545,-0.8397703650063254
338,일원,0,1.155071960216884,-0.4788258924334715
4111,신목동,5,-0.9199570477252783,0.2465345254561212
415,미아(서울사이버대학),3,0.4946706303867632,-0.7654715783487421
202,을지로입구,0,-0.9260847085550619,0.8942549313882168
2642,월곡(동덕여대),3,1.3170921425884787,-1.9418726971213085
411,노원,3,-0.9132097708300839,0.07907320288632558
2543,답십리,3,0.5684342035514501,-0.789865555267267
2756,신중동,0,0.1830768225086149,0.8423528877607095
152,종각,3,-1.5424952231270979,1.6923037985912324
2733,학동,4,0.24138880173127494,0.6908479649561121
2811,암사,5,0.3473310491848241,-0.057729176935170434
2521,목동,1,-0.37442813284764703,-0.2110883138543647
2529,마포,5,-0.8501872412173587,0.4137566772962019
414,수유(강북구청),3,0.7721710907334661,0.5630484941569658
425,회현(남대문시장),0,0.8518878208415965,0.29582431036606427
229,봉천,0,-1.1153233665704425,-0.46185838587693073
215,잠실나루,5,-0.8825173507962183,-0.5893553394403819
2718,공릉(서울과학기술대),3,1.485833313675015,-1.991040958023023
2714,마들,3,0.8648744186010696,-0.11566092601520217
2557,방이,4,-1.774833128237022,-0.5297685026941292
4106,양천향교,5,-1.8154391023712606,-2.028194785703263
2640,안암(고대병원앞),0,0.2511690047009487,0.08880634394152939
2641,고려대(종암),3,-0.22754647340185155,-0.8586738868908298
2748,가산디지털단지,3,0.8472524718799114,0.7003240992267459
2746,대림(구로구청),0,1.614567192630012,0.5552038379454469
2817,송파,4,-0.0725143956784525,-0.6035867559609518
2745,신풍,3,0.990387362663817,0.4329253685677177
420,혜화,3,-1.0110292881455984,1.4980237440146156
2548,천호(풍납토성),5,0.8721830837711111,-0.4146658721793777
2559,개롱,4,-0.9679576251193853,-0.005902137550100047
4710,정릉,3,-1.3760776535503154,-0.9946651252368847
217,잠실새내,5,-0.3065013328623325,0.636478400647434
2547,광나루(장신대),5,-0.6188137987532893,0.06435232925701964
2723,면목,1,0.30427784104843636,-0.7911734072056035
2644,돌곶이,0,0.026709354381137664,-1.286307057422112
2533,서대문,0,-0.5858771144110089,0.530834063724663
2631,이태원,0,0.612099658809678,0.021414447968791443
335,대치,4,-0.5378586797866647,0.06286966365810004
4138,중앙보훈병원,2,1.6631707723943572,0.5539231076233784
2632,한강진,1,-0.7818002913551687,-0.4655521014975109
232,구로디지털단지,0,0.6166817374151682,0.3867568193717644
2539,신금호,3,-1.6604702702416478,1.8281969779100753
432,총신대입구(이수),0,-0.6882259799145336,0.7367086533719392
4128,삼성중앙,4,0.9746491752469238,-0.6441311969930401
2621,마포구청,5,1.6588059176250485,0.8004340843166833
227,낙성대,0,0.2925179489491323,0.07375642347503894
2821,복정,3,1.139037677761609,1.0331955215050037
2555,둔촌동,4,0.12381630874287439,0.058933282210863
2742,장승배기,0,0.30877527719626174,-0.015685293064764846
228,서울대입구(관악구청),0,0.532096962253246,-1.0240086060432207
2726,중곡,1,1.0011123139334877,-3.1804289846254683
2724,사가정,3,1.685264977297803,-0.5040617892855458
4119,흑석(중앙대입구),5,-0.012016629307759546,-0.6536456880342745
4704,가오리,2,0.47041500092073807,-0.6827097346161646
4124,사평,4,-0.6816813559689368,-1.3765400765767577
2552,명일,1,-0.8425661630761041,-0.9209573850766812
4131,삼전,4,0.5874685358290159,-0.9811762788497194
2758,상동,4,-0.9356865558871743,-1.0801723030857733
2741,상도,0,-1.2111870698409535,-0.4723783650751994
4118,노들,5,-1.198057031542107,1.2195455218463662
4108,증미,5,-0.4482375993202629,-0.1479397103384168
2731,청담,5,-0.7294404410037456,-0.4235822607044236
4130,종합운동장,0,1.7931836455897292,3.591646761587881
2743,신대방삼거리,0,-0.5692655349062912,0.10591819377362338
2647,화랑대(서울여대입구),0,1.657334533039291,-0.863438175472882
2615,연신내,2,0.64958232884163,0.47376720044543325
4134,송파나루,4,-0.8237449621741197,-1.0996013072613777
207,상왕십리,3,-0.09448440685079479,0.43222359633023444
2612,역촌,3,-0.27809863060597184,-0.01804884221667313
2540,행당,3,-0.9294940184568032,0.19986011923553804
240,신촌,3,-0.6226039376363062,1.4545661376018337
4126,언주,3,-0.05785578945130119,0.6772684710708179
2523,양평,0,-0.5411731461885061,1.570260074086855
2737,내방,0,-0.6974671943733203,0.46899848708757497
4115,여의도,4,-0.9659039614008668,-0.39951960359554595
2730,뚝섬유원지,5,-0.66666570488674,-1.326976592342691
4123,고속터미널,4,-0.42052062338079926,-0.4589724053669285
4122,신반포,5,0.12030955550987457,0.5462245008250355
223,교대(법원.검찰청),3,0.6269619514904986,0.15346137949761596
247,도림천,3,1.1356711305401608,1.0312874149661042
2755,춘의,0,-0.5668380654163812,-0.04809673905550693
235,문래,3,0.4030423510043056,-0.10378927537407942
2734,논현,0,-1.3042441081610625,-0.6344278024762761
4113,당산,1,-0.6549384243355296,1.5725959965570953
158,청량리(서울시립대입구),0,0.7244315598429137,-0.606538233737541
315,무악재,2,-1.637479731303991,0.5620401650505256
2537,동대문역사문화공원,0,0.7674541412131128,-0.9522571942661666
4112,선유도,5,-0.8495988106004898,0.20122152568261953
242,아현,0,-0.1331308337719245,0.49264545526973363
4104,신방화,3,-0.3385721166274275,1.2997931355254986
233,대림(구로구청),3,0.6149682178870078,0.4652231839751988
2814,몽촌토성(평화의문),1,-1.4328364186933378,-1.2436898938575964
421,동대문,0,-0.550861707840277,-0.9098060815590381
2727,군자(능동),0,0.24890625921812234,-0.598261614597674
214,강변(동서울터미널),5,0.9492303131492995,-0.778260788950353
2713,수락산,3,-0.28233165033637697,1.0205587762297523
2736,고속터미널,4,-0.022005562685824213,-1.8731780550002646
336,학여울,4,0.6844457884416955,0.6707569152093789
2531,애오개,3,-0.9107896125149013,1.247954157882101
4705,화계,2,-0.15963526308528278,-1.3034519489231509
332,양재(서초구청),0,1.1989166453815399,-0.021984947802398788
2527,여의도,4,-1.7976202312379654,-0.5485113684237009
4708,솔샘,2,1.7550122839969342,-0.5747326712696437
219,삼성(무역센터),4,2.212507389672317,-0.6051973297892552
2751,천왕,0,-0.8050141008766257,0.2881630957203095
2530,공덕,3,-0.19666951789779838,-1.6434229653230454
209,한양대,3,-0.7793895267604494,0.18411943649058732
4137,둔촌오륜,0,-0.698264767068022,0.4562960417344894
206,신당,3,1.2421373671725564,2.415828044181744
433,사당,1,0.68252717127297,0.8768661597277303
210,뚝섬,0,-1.1328565502751087,-0.31320299089928394
328,잠원,5,0.403948161770875,-1.276364326875607
2613,불광,3,-1.2184057134538273,-0.17977561635883915
2520,신정(은행정),3,0.01778978069642431,0.8366151105218783
316,독립문,0,-0.5587683212889568,-0.22380988964827575
337,대청,0,0.4656660563490108,-0.7631017976189324
224,서초,0,-0.2812542961336734,0.4593599652934751
2715,노원,3,0.04923608623428923,-0.746478845084411
2511,방화,5,-2.195202183142161,-1.2848247998987838
212,건대입구,0,-0.9584603154102204,-0.2271192278347322
157,제기동,3,0.025047966775378124,0.33282226687008976
4117,노량진,1,-0.08049667178384953,1.6415056307885358
2628,효창공원앞,3,0.32189520670527283,0.6047226888384037
4703,4.19민주묘지,2,-0.1908999841531586,-2.3795271665077307
2720,먹골,1,-0.39678510326912564,-0.2274176957050026
2630,녹사평(용산구청),1,-0.4273017754435917,0.6817204955124507
322,동대입구,0,-0.6003269435227973,-0.2520941610646148
220,선릉,4,0.35567389772160474,-0.15800380485542062
4711,성신여대입구(돈암),0,1.2767573647439703,-0.982362318380481
334,도곡,4,-0.20160630741813343,-1.491739694301192
4121,구반포,5,-0.7459222397167005,1.5931075472866212
2532,충정로(경기대입구),0,-0.7698987550694918,-0.17570020205999465
2614,독바위,2,-0.8203478632243916,1.3391423769271529
201,시청,3,0.14926312032694933,0.42876147444104873
236,영등포구청,3,0.024763643412015614,1.280975929535278
339,수서,4,0.8492892494226686,0.1494577439276887
2759,삼산체육관,4,0.16931829580001315,-0.08173621616792193
418,성신여대입구(돈암),0,0.24099776520921898,-0.41355181587053874
239,홍대입구,0,-0.8322207183408057,-0.15228667903030596
2822,산성,0,0.8294957614443388,-0.009387535477415495
4707,삼양사거리,0,0.161520256812862,0.15409290210887905
4105,마곡나루,5,0.7473200913271736,-1.911189070815276
208,왕십리(성동구청),3,2.328768268022795,-0.4207523678961618
427,숙대입구(갈월),3,0.8949121062093108,0.1111354097148595
2721,중화,1,-0.4230154169582463,-0.34589420364832074
4701,북한산우이,2,-0.7912318008462002,0.950607501392837
250,용두(동대문구청),3,0.5658907905314122,-0.4443380990335698
324,금호,3,-0.30272886699155166,0.15124040070370554
330,교대(법원.검찰청),3,1.5779502547962898,0.7078735329207093
426,서울역,1,0.6844098226629081,0.9117681560635573
2638,창신,3,0.34484248655676875,-0.19416493231677454
2620,월드컵경기장(성산),5,1.4596264867052113,1.6184694035008875
