station_id,station_name,cluster,pca_x,pca_y
2519,까치산,1,13.206653080016464,3.5962918658887664
2824,단대오거리,1,12.621187508142796,-3.2926544925516734
2561,마천,1,15.216555512229535,-7.5209902820986
249,신정네거리,1,8.510101901417393,-1.4409042660561848
2716,중계,0,6.583422383974359,1.3166042057524312
2611,응암,1,7.366480204995135,0.09627929755090395
314,홍제,1,9.290650843353054,-1.6011953060446633
2560,거여,1,6.6611160972454915,-1.4623059785621595
4107,가양,1,6.813645548271116,-2.1430599117896407
2823,남한산성입구(성남법원.검찰청),1,12.460539854840812,-6.9196826984509485
2820,장지,1,6.5750506740253245,0.4308225877366645
213,구의(광진구청),0,6.072304293750493,2.448978465940526
2750,광명사거리,1,10.665723510839788,-2.8498731903865258
2749,철산,1,9.105202801453046,-1.783235649955844
2757,부천시청,1,7.342678515335227,-3.716469114653973
248,양천구청,0,3.8227335125262147,-0.6322554309231168
4709,북한산보국문,1,7.130111640031816,-6.023528791424291
410,상계,1,6.583497867284167,-1.1509461467965094
211,성수,2,6.654799509502774,5.036487257002333
2518,화곡,1,7.4132113245899545,1.3725286446350626
2626,대흥(서강대앞),0,1.9567341359879207,1.7592972586339874
310,구파발,1,8.73575753144066,-3.4170292248418384
2517,우장산,0,5.2110611925829025,-0.6081354113980664
333,매봉,0,3.2117696751856935,0.8562011363221586
2544,장한평,0,5.14737432806542,0.3916357518681297
413,쌍문,0,6.13735443111514,2.732308041322566
4109,등촌,0,3.243193373344367,-1.427114320337581
2739,남성,0,2.8714735114672525,1.0194958365278817
2826,수진,0,4.52362456076203,-2.7738077655087037
221,역삼,2,7.854877635571085,7.569233972549883
2553,고덕,0,3.942079589141638,-1.2702247828783637
4129,봉은사,0,2.511086949534181,2.606096121597312
2516,발산,0,2.969620012108915,2.466199424954278
2617,새절(신사),0,3.8753749077523323,-0.5256505314058656
2522,오목교(목동운동장앞),0,3.6234262517130214,2.411874271879283
424,명동,2,4.300399836618242,5.459516025589077
2554,상일동,1,5.702903194823179,-1.647548708602747
2525,영등포시장,0,1.1300880446117032,1.9888962869362614
326,압구정,2,4.595023412538171,4.039492647329211
416,미아사거리,0,4.392407220361784,2.2899439321360338
2819,문정,0,2.9398427086879657,1.8619784729405546
341,경찰병원,0,1.4018972665767844,0.9503565047506723
2815,잠실(송파구청),2,0.7929507627175749,5.032278656688459
2740,숭실대입구(살피재),0,2.353679922026328,0.32865561182673647
231,신대방,0,4.173462678043434,1.6637416563160667
331,남부터미널(예술의전당),0,4.92484996576113,1.80342571230931
4114,국회의사당,0,2.0879223656338723,-0.8354103087343004
2616,구산,4,4.265473565602491,-3.2560505012376586
2551,굽은다리(강동구민회관앞),0,1.994361045349858,-0.13244569185611452
2546,아차산(어린이대공원후문),0,2.7534904903696673,0.1804279326151243
2618,증산(명지대앞),0,2.8604418889973093,-0.8925347737968045
318,안국,0,4.165629179735721,0.335710985615095
2550,길동,0,0.9925870819104643,0.891257574955645
327,신사,2,2.9665999799832616,4.420723947322658
154,종로5가,0,1.455400248220997,3.099315327693679
2528,여의나루,0,2.4624196585289253,0.8758450470508786
225,방배,0,3.213953727701511,0.7697513669565748
2747,남구로,0,1.6153382413787967,1.0835399221894713
417,길음,0,2.253695024821927,2.2144814788632274
2825,신흥,4,3.666929375882929,-3.509461500656859
2728,어린이대공원(세종대),0,1.536512249842985,1.1672736871044884
317,경복궁(정부서울청사),0,4.962463180398867,-0.13191214122686498
4110,염창,0,3.083559597718448,-2.1059755677185796
313,녹번,1,5.214045802305056,-2.355393411443475
4132,석촌고분,0,0.8217434560185023,-1.1960569623863353
2717,하계,0,3.2780699411642336,-0.4818151221451332
2622,망원,0,1.9048194397678038,0.6456400662612871
2813,강동구청,0,1.675756530761537,-0.37289336519996635
428,삼각지,0,0.39193925446955713,1.9030839764167455
2624,상수,0,0.901726448370437,0.15528676330912683
2534,광화문(세종문화회관),2,2.7653705205824566,6.694287768502355
2725,용마산,4,3.6696964637977234,-3.6239745082169383
412,창동,0,2.0403325013551217,2.218393096754489
2549,강동,0,1.2354451713751355,2.2833057991549244
419,한성대입구(삼선교),0,4.10257772619048,-0.3736321732763414
2515,마곡,0,1.6482200228454955,-0.49416763476872566
2729,건대입구,0,0.591851482391218,1.7907463958008198
338,일원,1,5.151693594114014,-4.171965141941476
4111,신목동,4,1.9401682527204882,-3.041896445510943
415,미아(서울사이버대학),0,2.9691006352759404,-0.11009586809972746
202,을지로입구,2,3.733095769520216,9.64167613966977
2642,월곡(동덕여대),0,1.033102290333279,0.3774358176127467
411,노원,0,1.8085725699272195,3.382345003639838
2543,답십리,0,2.205232968254769,0.23798101254490334
2756,신중동,5,3.478309455485353,-3.275508053777199
152,종각,2,0.47958148965763026,5.694024461894727
2733,학동,0,1.089501192539683,2.562642139800003
2811,암사,0,3.068470809299754,-0.9832362826359595
2521,목동,0,2.703371097662866,0.20577399846913388
2529,마포,0,1.3736841606289945,-0.10189168067876524
414,수유(강북구청),0,3.9646622573884693,3.7854016672601962
425,회현(남대문시장),0,1.3235257049835791,2.8917361298558255
229,봉천,0,1.547007142579545,2.0987383252859466
215,잠실나루,0,1.2475981031982812,0.2670308587989375
2718,공릉(서울과학기술대),0,0.9146457417013012,0.15132846030799862
2714,마들,0,0.7911517194334393,-0.029275420504898887
2557,방이,0,-0.2117991214257405,0.23785655348889712
4106,양천향교,4,2.958739721062737,-4.41262304583508
2640,안암(고대병원앞),0,-0.05129022159553716,1.407931556656096
2641,고려대(종암),0,0.1422986178561732,-0.07550973403528521
2748,가산디지털단지,0,2.2614626173410164,3.2715103067027185
2746,대림(구로구청),0,-0.30082971630316896,0.4282051898029172
2817,송파,0,-0.06543928159816621,0.08614936147095685
2745,신풍,0,0.26854187529346574,0.3141213554198248
420,혜화,0,2.79355772374359,2.83463602961901
2548,천호(풍납토성),0,0.8628949278144085,2.157214001477741
2559,개롱,0,0.6104620216655687,-0.9442372154099177
4710,정릉,4,0.4752092120356875,-2.6822813151457257
217,잠실새내,0,1.4864062645429779,1.4219505273016102
2547,광나루(장신대),0,1.902223559099545,-1.5962455110463052
2723,면목,0,1.4983517854088546,-0.2823147267630233
2644,돌곶이,0,1.0945737042052912,-0.9357953286899541
