station_id,station_name,cluster,pca_x,pca_y
2519,까치산,0,-2.0210419559714885,1.3065478946014568
2824,단대오거리,5,0.29604520789061667,0.27904174178971974
2561,마천,5,-0.1553609546703541,-1.3744638584511042
249,신정네거리,3,0.3364073855680155,1.2207703529731149
2716,중계,5,0.7962538434792695,0.18295674818769156
2611,응암,0,-0.35849418686876755,1.7579628440358799
314,홍제,5,0.3803779474062944,0.0741424772119903
2560,거여,4,-0.43633811991485055,1.9098305339886574
4107,가양,2,-0.060615984171914314,2.279491410075176
2823,남한산성입구(성남법원.검찰청),5,-0.8341223187105022,-2.058401508241856
2820,장지,4,0.006909588860928317,1.4078498252905494
213,구의(광진구청),2,-0.7413288573711323,1.0033999202225161
2750,광명사거리,5,-0.2804908302289619,0.15891559211533327
2749,철산,5,-0.009875420539223589,-0.09987356470649217
2757,부천시청,4,-1.7127317185398923,1.430389193082263
248,양천구청,0,0.10978268604993946,0.8725430197747822
4709,북한산보국문,5,-0.8660048031795332,-0.46642332838039297
410,상계,5,0.054186916387523994,-0.10039184362611613
211,성수,0,-2.275555208526441,-0.202762616497194
2518,화곡,1,0.05013739507838203,-0.30550059459197054
2626,대흥(서강대앞),0,-0.4491611242388098,1.7645501477686107
310,구파발,5,-0.10762784387501116,-1.685989498814609
2517,우장산,4,-0.6582354820330546,0.11095130128092326
333,매봉,0,-1.0295090030734109,1.314580638294028
2544,장한평,4,-2.4743483968798747,1.7907427534261
413,쌍문,0,-1.3219378789950582,1.694077629535827
4109,등촌,2,0.9303905404180602,0.0596545796235538
2739,남성,1,0.5198710938270498,-0.1460448148694216
2826,수진,3,0.6261113511851143,0.3574107851587435
221,역삼,0,-1.3963212640695322,-0.0415817062401691
2553,고덕,2,0.3257429211604862,1.9431602435302715
4129,봉은사,2,0.40062578328404536,1.7643934143385345
2516,발산,0,-0.8831601038985408,-0.21936025601317996
2617,새절(신사),5,0.19780644900232783,0.14857238381249085
2522,오목교(목동운동장앞),4,-2.3887088547212767,-0.3177897738403365
424,명동,5,-0.45354183947176874,-2.166056840286526
2554,상일동,4,-0.5108447328637232,-0.008957555879175929
2525,영등포시장,1,0.24564600992695731,-0.1040800342322137
326,압구정,2,-0.44583295188204747,-1.0581494526900719
416,미아사거리,0,-0.4584190864336706,-0.03361943119126896
2819,문정,3,-0.11572455563816846,1.3376923039811066
341,경찰병원,3,0.2980455903787103,-0.9392106416023064
2815,잠실(송파구청),3,0.6408242462044096,0.17395035259958236
2740,숭실대입구(살피재),0,-0.5380048230551325,-0.3782581825141022
231,신대방,4,-0.8218523993368789,1.4567077150995225
331,남부터미널(예술의전당),0,-1.189399718995323,-0.4757191208707086
4114,국회의사당,2,-0.2051033089898882,0.8034740305444178
2616,구산,5,-0.6188602597905009,-2.0001499796367015
2551,굽은다리(강동구민회관앞),0,-0.7107341290639844,-1.8758342171202198
2546,아차산(어린이대공원후문),0,-0.9954807878798457,0.7577673692291788
2618,증산(명지대앞),0,-1.5368759284069438,0.5676270263411675
318,안국,5,-0.6513726718726209,-1.0257184528032761
2550,길동,3,0.8765550612879369,-0.5220012854662609
327,신사,1,0.41041092167857474,-0.008352727841084252
154,종로5가,1,0.37903776556010904,1.5802603253910634
2528,여의나루,2,0.4897429664246951,2.3507398427142783
225,방배,3,0.1655484714519064,0.11116839780507913
2747,남구로,0,-1.3404525931219957,-0.9691061782739943
417,길음,1,0.24706151869369292,1.3935769281784163
2825,신흥,3,0.7853168794079403,0.5214053310304024
2728,어린이대공원(세종대),0,-1.5359807415831592,1.1022081603056024
317,경복궁(정부서울청사),5,-1.418497896250826,0.4533301639926538
4110,염창,2,0.17796725992982773,0.772747748152531
313,녹번,5,0.9252106323051725,-0.23650265283996824
4132,석촌고분,0,-1.2602614921981803,0.6944214207836817
2717,하계,5,1.0283223616524686,-0.6577745292086443
2622,망원,2,0.012834146338466352,0.7815188086943351
2813,강동구청,2,-1.0844313686325553,-2.1076124544887977
