station_id,station_name,mob_vis_cosine_pca16,mobility_cluster,visual_cluster
4113,당산,-0.16721594457287908,3,4
222,강남,-0.16643602892178103,2,3
2558,오금,-0.16470083167668784,3,3
2530,공덕,-0.16408384798206946,3,4
2726,중곡,-0.16323716852423983,0,2
2614,독바위,-0.16304580740426106,4,1
2631,이태원,-0.15616322723400206,0,4
2728,어린이대공원(세종대),-0.1462303710042775,0,0
2556,올림픽공원(한국체대),-0.14531003489412758,3,3
2713,수락산,-0.14516970961216696,4,1
2524,영등포구청,-0.14461588566925274,3,3
2560,거여,-0.13731641456592286,1,0
4712,보문,-0.13587738077804865,3,3
223,교대(법원.검찰청),-0.13236233116983653,2,0
210,뚝섬,-0.13134100667024187,3,2
2755,춘의,-0.1282442833610541,5,0
2551,굽은다리(강동구민회관앞),-0.12591221719292459,0,0
247,도림천,-0.12236052391277275,3,4
2641,고려대(종암),-0.11900398873621842,0,4
248,양천구청,-0.11678782460821754,0,0
418,성신여대입구(돈암),-0.11344968998787114,3,4
4713,신설동,-0.11057259409700232,3,4
429,신용산,-0.10858062707814492,3,4
4114,국회의사당,-0.10478345840790367,0,5
206,신당,-0.0998486309863624,3,4
4702,솔밭공원,-0.09696385142140276,4,1
426,서울역,-0.0939229110960943,3,3
212,건대입구,-0.08196594013718858,2,0
2521,목동,-0.08023952132100409,0,0
2640,안암(고대병원앞),-0.0754005173253589,0,0
150,서울역,-0.07440091483040218,3,3
2626,대흥(서강대앞),-0.07032514390204408,0,4
2634,약수,-0.06879420656779381,3,3
4110,염창,-0.05514873089676281,0,5
2620,월드컵경기장(성산),-0.05198570420301333,4,4
329,고속터미널,-0.048764018619255875,2,2
4135,한성백제,-0.04793064272174291,5,0
2527,여의도,-0.047299796740944075,3,3
335,대치,-0.04206197393965891,0,3
4109,등촌,-0.041638298364462964,0,5
2721,중화,-0.039725703113885055,3,2
4122,신반포,-0.03787581072542978,3,5
2748,가산디지털단지,-0.03528267526619744,0,4
2542,마장,-0.03317627925524833,3,4
2761,부평구청,-0.03030132993796464,5,0
328,잠원,-0.029883282277671508,3,5
409,불암산,-0.028739515146017275,4,1
2630,녹사평(용산구청),-0.02444386869428626,3,4
2644,돌곶이,-0.023121030424983764,0,0
311,연신내,-0.02182877595997305,3,1
2535,종로3가,-0.01789964086855904,3,2
2742,장승배기,-0.014734086638935127,0,4
2733,학동,-0.013263573962892315,0,0
245,신답,-0.011785298088322812,3,4
319,종로3가,-0.010007215353797255,3,2
4703,4.19민주묘지,-0.009740139534545125,4,1
339,수서,-0.003386887330797948,3,3
2711,장암,-0.002785641122839501,4,1
323,약수,0.005311917138861255,3,3
4137,둔촌오륜,0.013240481648744945,5,0
423,충무로,0.013540831219822858,3,3
4708,솔샘,0.016419529049699573,4,1
2812,천호(풍납토성),0.016913961589833187,3,5
242,아현,0.021492733293509925,3,4
322,동대입구,0.022660114955003793,3,4
2540,행당,0.023715086140958908,3,4
2525,영등포시장,0.024074077227935267,0,4
2552,명일,0.02653862838650417,3,3
2519,까치산,0.035410204312398844,1,0
2628,효창공원앞,0.038453583024155635,3,4
4126,언주,0.03919039816836864,3,0
2737,내방,0.043704182530507604,3,0
2822,산성,0.05436681289486828,4,1
412,창동,0.05534056987720026,0,4
4107,가양,0.06478973721142255,1,5
219,삼성(무역센터),0.06935296669798754,2,2
237,당산,0.07032055514186586,3,5
325,옥수,0.07758083259879173,3,5
2531,애오개,0.08279609571821578,3,4
2813,강동구청,0.08455257543916514,0,5
2758,상동,0.08933430978047135,5,0
2522,오목교(목동운동장앞),0.0922756438097296,0,0
2513,김포공항,0.10098213293846045,4,0
315,무악재,0.10283620789404682,4,1
2529,마포,0.10429228974881292,0,5
2759,삼산체육관,0.10464798494607844,5,2
2820,장지,0.10576640778553259,1,0
2817,송파,0.10705112085777993,0,0
4710,정릉,0.11101475179942777,4,1
2754,부천종합운동장,0.11658470365086898,5,3
427,숙대입구(갈월),0.12148561809496525,3,4
2555,둔촌동,0.12812297900190656,0,0
2819,문정,0.13557602287517354,0,3
2757,부천시청,0.13855988092031224,1,0
2723,면목,0.13981166843430784,0,0
2543,답십리,0.1408227282061164,0,0
2648,봉화산(서울의료원),0.14643630860365373,4,1
215,잠실나루,0.1523586741753346,0,5
324,금호,0.15271630591712043,3,4
2751,천왕,0.1622203032318521,4,1
221,역삼,0.16734613661514378,2,0
2559,개롱,0.1723333997302578,0,0
2549,강동,0.1739564108941484,0,0
2632,한강진,0.1747756197175796,0,4
2815,잠실(송파구청),0.19303463140561505,2,3
2643,상월곡(한국과학기술연구원),0.21105121559077628,3,0
2512,개화산,0.21758916325905464,3,3
2731,청담,0.22122503852103526,0,5
2647,화랑대(서울여대입구),0.22905658891768438,0,0
4119,흑석(중앙대입구),0.23392890844690573,4,5
434,남태령,0.23657699165542326,4,1
213,구의(광진구청),0.24028901860536636,0,5
4104,신방화,0.2407019447991028,3,4
4132,석촌고분,0.2531330195132303,0,0
2753,까치울,0.2596565477769118,5,1
2712,도봉산,0.2696888473070238,3,4
2727,군자(능동),0.272332784626155,3,0
2550,길동,0.2763959447048614,0,3
2747,남구로,0.27691663491222185,0,0
2624,상수,0.2821014052045863,0,5
2741,상도,0.2840004315880781,3,4
2752,온수(성공회대입구),0.2890073363676022,3,2
2714,마들,0.30431569987107576,0,4
327,신사,0.3053762670071142,2,4
333,매봉,0.3063585751347665,0,0
4131,삼전,0.31416976849752354,5,0
2544,장한평,0.3183488214176786,0,0
4136,올림픽공원(한국체대),0.3257001057695982,5,3
4707,삼양사거리,0.3392735595023274,3,0
2638,창신,0.3450700442184628,3,4
2612,역촌,0.3599472841554591,3,0
2720,먹골,0.3649641267677266,3,0
2528,여의나루,0.37054169295014694,0,5
2539,신금호,0.38768927353348526,3,4
217,잠실새내,0.3928864813563713,0,5
312,불광,0.39864042471234284,3,3
2756,신중동,0.4169661642599668,5,0
4711,성신여대입구(돈암),0.4324546770230665,3,4
2745,신풍,0.4340195527555735,0,4
214,강변(동서울터미널),0.44516649572897804,0,5
244,용답,0.45264400945353384,3,4
211,성수,0.45802320817382264,2,0
316,독립문,0.48070644148561964,3,1
2622,망원,0.4970799181351462,0,5
2515,마곡,0.504308357217174,0,2
4129,봉은사,0.5111287483257424,0,5
4706,삼양,0.5112762867710777,3,1
209,한양대,0.5143589797177673,3,4
2548,천호(풍납토성),0.5327623379783238,0,5
341,경찰병원,0.5642131786105324,0,3
2633,버티고개,0.5772472674330018,3,4
216,잠실(송파구청),0.5964797505047406,2,0
326,압구정,0.639783533819776,2,5
2557,방이,0.6565101733110688,0,3
