station_id,station_name,mob_vis_cosine_pca8,mobility_cluster,visual_cluster
220,선릉,-0.34424600208307926,2,1
426,서울역,-0.33755551582595167,3,1
2627,공덕,-0.33251440643144914,3,3
2811,암사,-0.3310868978813277,0,2
4134,송파나루,-0.3246396391710538,5,3
2724,사가정,-0.3220933383029646,0,5
334,도곡,-0.3194073415094338,3,3
4113,당산,-0.3147136453753832,3,4
228,서울대입구(관악구청),-0.31466049183750655,2,0
4112,선유도,-0.30992233721435813,4,2
4704,가오리,-0.30841810113681417,4,5
429,신용산,-0.29148947604161146,3,4
2514,송정,-0.2898658476831718,4,4
2641,고려대(종암),-0.2879822683734628,0,0
154,종로5가,-0.28769229930050433,0,1
2534,광화문(세종문화회관),-0.2866421744601312,2,1
206,신당,-0.28589510769209037,3,1
2613,불광,-0.28565642285668147,3,1
4138,중앙보훈병원,-0.2844283203525536,1,5
2729,건대입구,-0.2840942605249443,0,0
4705,화계,-0.28351009605911054,4,5
2631,이태원,-0.2803697275757007,0,1
2640,안암(고대병원앞),-0.2752021268202963,0,0
158,청량리(서울시립대입구),-0.27501475907006934,3,0
241,이대,-0.2699866100595312,3,1
2620,월드컵경기장(성산),-0.2634066363152947,4,4
2538,청구,-0.26095361711295184,3,1
4133,석촌,-0.2433366165856346,5,3
309,지축,-0.24157273195477066,4,5
240,신촌,-0.23835100425596834,2,1
2626,대흥(서강대앞),-0.23727959717607655,0,0
2558,오금,-0.22234292205736378,3,3
2530,공덕,-0.22107070216003205,3,1
4713,신설동,-0.2152875778766886,3,1
2739,남성,-0.20091758586370434,0,1
2526,신길,-0.20027301367537803,3,4
332,양재(서초구청),-0.1991293141774139,2,0
2760,굴포천,-0.19796344385360098,5,4
4701,북한산우이,-0.19755814224260068,4,5
249,신정네거리,-0.19605125721351763,1,3
2615,연신내,-0.19599788428556916,5,5
2623,합정,-0.19505377568817997,3,2
411,노원,-0.18488745214743435,0,0
207,상왕십리,-0.18397050919230182,3,1
222,강남,-0.17105304907838573,2,3
2527,여의도,-0.16375431005243782,3,3
235,문래,-0.15537452424777143,3,1
218,종합운동장,-0.15182756805369788,3,4
2614,독바위,-0.14827544751643051,4,5
2746,대림(구로구청),-0.14802460848053325,0,0
2560,거여,-0.14735553098758034,1,4
2726,중곡,-0.14144710552290624,0,5
2551,굽은다리(강동구민회관앞),-0.14089508608496026,0,0
4135,한성백제,-0.1385403005930501,5,4
4123,고속터미널,-0.13657256934322032,3,2
2516,발산,-0.13459286979792442,0,0
2755,춘의,-0.13324092260371032,5,4
210,뚝섬,-0.13252415378651794,3,1
150,서울역,-0.12859358899726164,3,3
428,삼각지,-0.12356182738319979,0,1
248,양천구청,-0.12047813067713646,0,0
328,잠원,-0.11410794447991385,3,2
2524,영등포구청,-0.11359026176396261,3,0
418,성신여대입구(돈암),-0.11024948593553874,3,1
2520,신정(은행정),-0.10044703649760317,3,0
4137,둔촌오륜,-0.09880391666152674,5,3
2642,월곡(동덕여대),-0.09852016103379932,0,1
2737,내방,-0.09800675281419471,3,1
4122,신반포,-0.08221215911456817,3,2
2813,강동구청,-0.08137602502022362,0,2
2519,까치산,-0.0751055600739623,1,0
247,도림천,-0.0732609239513386,3,4
4114,국회의사당,-0.07136683907940447,0,2
4126,언주,-0.06807632309703716,3,0
2634,약수,-0.06470032076249521,3,1
212,건대입구,-0.0646073837669512,2,0
4702,솔밭공원,-0.062069844759847365,4,5
2556,올림픽공원(한국체대),-0.06104522807057709,3,3
4110,염창,-0.059515874292035906,0,2
2542,마장,-0.056528021591849276,3,1
4712,보문,-0.04698013325409353,3,1
4703,4.19민주묘지,-0.04442369628962953,4,5
2711,장암,-0.03718557685625308,4,5
2644,돌곶이,-0.03632893951649145,0,0
2713,수락산,-0.034485756690916206,4,5
223,교대(법원.검찰청),-0.03348069857178804,2,0
4109,등촌,-0.03338979384756911,0,2
329,고속터미널,-0.03235451543903162,2,3
2733,학동,-0.016201333471542956,0,0
2742,장승배기,-0.015383944742848599,0,1
237,당산,-0.012585999756816652,3,2
323,약수,-0.009440844662105041,3,1
322,동대입구,-0.005092221350121912,3,1
2721,중화,-0.002321312803478244,3,1
2761,부평구청,-0.0017427048185161553,5,0
2812,천호(풍납토성),0.0005393657293992493,3,0
335,대치,0.005582083087190756,0,3
409,불암산,0.00619474309877123,4,5
2513,김포공항,0.0073756549552062844,4,4
242,아현,0.009622128327124668,3,1
219,삼성(무역센터),0.013760742664447018,2,0
245,신답,0.01548639720009308,3,4
4708,솔샘,0.020732561846209627,4,5
319,종로3가,0.029573569021946994,3,1
311,연신내,0.039174667067993316,3,5
2522,오목교(목동운동장앞),0.04108827860376961,0,4
4107,가양,0.044433608014248394,1,2
2529,마포,0.05178100164244327,0,2
2543,답십리,0.058258510965698035,0,0
2630,녹사평(용산구청),0.06376735756367345,3,0
2727,군자(능동),0.06700753323084457,3,0
2647,화랑대(서울여대입구),0.06907506142401415,0,1
325,옥수,0.0708052251775402,3,2
2628,효창공원앞,0.08016235711254871,3,1
2822,산성,0.08042857845327278,4,3
2820,장지,0.10365527694473851,1,4
2535,종로3가,0.11029716945935863,3,1
412,창동,0.11143350173758385,0,1
2751,천왕,0.11684878385976484,4,5
339,수서,0.11727605055856173,3,3
2525,영등포시장,0.120038409857902,0,1
2531,애오개,0.12068477511956666,3,1
2555,둔촌동,0.12129777556651834,0,0
2540,행당,0.12260583544905691,3,1
4710,정릉,0.13367665013597238,4,5
324,금호,0.13480136344610702,3,1
2648,봉화산(서울의료원),0.14658613358322103,4,0
315,무악재,0.14676811202777212,4,5
2754,부천종합운동장,0.14803801025698587,5,3
2552,명일,0.1553341331792778,3,0
221,역삼,0.16157752672688147,2,0
2643,상월곡(한국과학기술연구원),0.16838287805183322,3,0
4131,삼전,0.17617806238382971,5,0
2759,삼산체육관,0.1771652599126145,5,4
2758,상동,0.1810783000324796,5,4
4136,올림픽공원(한국체대),0.1909008405653187,5,3
2559,개롱,0.2022977453883102,0,3
2624,상수,0.20568440540710003,0,2
2550,길동,0.20993996388214028,0,3
423,충무로,0.21367916544895643,3,1
2757,부천시청,0.22007047977918112,1,4
4132,석촌고분,0.22610336748951887,0,0
2815,잠실(송파구청),0.2305922565372211,2,3
2723,면목,0.23200748946711913,0,4
427,숙대입구(갈월),0.23264388026040828,3,0
2817,송파,0.24858477839296494,0,3
2521,목동,0.2605483475379212,0,0
2549,강동,0.2610708921601832,0,0
215,잠실나루,0.27322594995988303,0,2
2752,온수(성공회대입구),0.27602782202562504,3,0
4119,흑석(중앙대입구),0.27621671016325694,4,2
2712,도봉산,0.28309242577129506,3,5
327,신사,0.2895104903130543,2,1
213,구의(광진구청),0.3176066942167024,0,2
2741,상도,0.3247759645919782,3,1
2753,까치울,0.3354170614884428,5,3
4104,신방화,0.33867013155868064,3,1
2819,문정,0.34549451419065447,0,3
2747,남구로,0.34847457965257295,0,0
434,남태령,0.3498306346239844,4,5
2544,장한평,0.3582814063194427,0,4
2528,여의나루,0.38777355499629584,0,2
333,매봉,0.40509882291772464,0,0
2748,가산디지털단지,0.4062903683234976,0,0
2632,한강진,0.4301611195824463,0,1
2745,신풍,0.43290893457212426,0,1
312,불광,0.44129949009435543,3,1
2756,신중동,0.4512968788259339,5,4
2612,역촌,0.45288900461865483,3,0
4707,삼양사거리,0.4531051684906848,3,0
217,잠실새내,0.46440083569394225,0,4
2714,마들,0.4923285292698314,0,1
2731,청담,0.49449263375900954,0,2
2539,신금호,0.49641215137839445,3,1
2720,먹골,0.5048654454219923,3,4
2638,창신,0.5059269463077446,3,1
2512,개화산,0.5144723747956563,3,1
4711,성신여대입구(돈암),0.5253026609701087,3,1
2515,마곡,0.546023758417642,0,4
214,강변(동서울터미널),0.548877684219087,0,2
244,용답,0.5489087370994155,3,4
211,성수,0.5660419591003627,2,0
2622,망원,0.5831255278915939,0,2
316,독립문,0.596427294547127,3,5
2548,천호(풍납토성),0.6177450820532873,0,2
341,경찰병원,0.6217707329714944,0,3
2633,버티고개,0.6275095711893469,3,1
4129,봉은사,0.6552739146569326,0,2
326,압구정,0.7022469574249531,2,2
4706,삼양,0.7069769355343942,3,0
216,잠실(송파구청),0.7138175053565962,2,4
209,한양대,0.7394938032107461,3,4
2557,방이,0.7960468269307592,0,3
