w_mobility,w_hidden_gap,w_temporal,w_visual,spearman_with_gap,pearson_with_gap,top10_stations
0.38888888888888884,0.2777777777777778,0.22222222222222224,0.11111111111111112,0.8923470067142839,0.9118245596485228,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 북한산보국문; 가양; 양천구청
0.4230769230769231,0.1923076923076923,0.23076923076923075,0.15384615384615385,0.8902305178001969,0.912159880662434,마천; 단대오거리; 신정네거리; 까치산; 부천시청; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.40909090909090906,0.3181818181818181,0.18181818181818182,0.09090909090909091,0.888828905877847,0.9078332900568629,마천; 단대오거리; 신정네거리; 부천시청; 남한산성입구(성남법원.검찰청); 거여; 까치산; 북한산보국문; 가양; 양천구청
0.5,0.2142857142857143,0.14285714285714288,0.14285714285714288,0.8882114965124437,0.9093295391026126,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 남한산성입구(성남법원.검찰청); 거여; 북한산보국문; 가양; 양천구청
0.5000000000000001,0.2777777777777778,0.11111111111111113,0.11111111111111113,0.8857013619384801,0.9061155162340406,마천; 단대오거리; 신정네거리; 부천시청; 남한산성입구(성남법원.검찰청); 까치산; 거여; 북한산보국문; 가양; 양천구청
0.4375,0.4375,0.12500000000000003,0.0,0.8839678796123809,0.901076296910879,마천; 단대오거리; 남한산성입구(성남법원.검찰청); 신정네거리; 거여; 부천시청; 북한산보국문; 까치산; 홍제; 중앙보훈병원
0.40909090909090917,0.13636363636363638,0.27272727272727276,0.18181818181818185,0.8823768235712414,0.9088717927518671,마천; 단대오거리; 신정네거리; 까치산; 부천시청; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.5,0.3181818181818181,0.09090909090909091,0.09090909090909091,0.8820706928575449,0.9025157792273013,마천; 단대오거리; 신정네거리; 남한산성입구(성남법원.검찰청); 부천시청; 거여; 까치산; 북한산보국문; 가양; 중앙보훈병원
0.5,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.8805029741353867,0.9074867279513408,마천; 단대오거리; 신정네거리; 까치산; 부천시청; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.3928571428571429,0.25,0.2142857142857143,0.14285714285714288,0.8776400342097641,0.9022741218342317,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 북한산보국문; 양천구청
0.35000000000000003,0.35000000000000003,0.20000000000000004,0.10000000000000002,0.8722285217730322,0.8962922770651888,마천; 단대오거리; 신정네거리; 부천시청; 거여; 남한산성입구(성남법원.검찰청); 까치산; 북한산보국문; 가양; 양천구청
0.375,0.20833333333333334,0.25,0.16666666666666669,0.8717518227132517,0.8996194974081995,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.45833333333333337,0.20833333333333334,0.16666666666666669,0.16666666666666669,0.8684012014600926,0.8974342082300981,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 북한산보국문; 양천구청
0.45,0.35,0.1,0.1,0.8650862725771401,0.890890982699615,마천; 단대오거리; 신정네거리; 부천시청; 남한산성입구(성남법원.검찰청); 거여; 까치산; 북한산보국문; 중앙보훈병원; 가양
0.4375,0.3125,0.12500000000000003,0.12500000000000003,0.864223134970698,0.8906688183052669,마천; 단대오거리; 신정네거리; 부천시청; 거여; 남한산성입구(성남법원.검찰청); 까치산; 북한산보국문; 가양; 양천구청
0.34615384615384615,0.2692307692307692,0.23076923076923075,0.15384615384615385,0.8600505596151813,0.890243145374912,마천; 단대오거리; 신정네거리; 부천시청; 거여; 까치산; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.4230769230769231,0.2692307692307692,0.15384615384615385,0.15384615384615385,0.8569329683559683,0.887674359198383,마천; 단대오거리; 신정네거리; 부천시청; 거여; 까치산; 남한산성입구(성남법원.검찰청); 북한산보국문; 가양; 양천구청
0.35,0.15,0.3,0.2,0.8542491766731141,0.8899253160508139,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 가양; 양천구청; 남한산성입구(성남법원.검찰청); 장지
0.45,0.15,0.2,0.2,0.8535013528781092,0.889689398154734,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.55,0.15,0.1,0.2,0.8524233746586918,0.8880780889262415,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 남한산성입구(성남법원.검찰청); 거여; 가양; 양천구청; 북한산보국문
0.3181818181818182,0.2272727272727273,0.27272727272727276,0.18181818181818185,0.8469246904716472,0.8827361051630571,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 신중동
0.40909090909090917,0.2272727272727273,0.18181818181818185,0.18181818181818185,0.8448915981533317,0.8812242546521135,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.3888888888888889,0.3888888888888889,0.11111111111111113,0.11111111111111113,0.8441331352864381,0.8752729083984038,마천; 단대오거리; 신정네거리; 부천시청; 거여; 남한산성입구(성남법원.검찰청); 까치산; 북한산보국문; 중앙보훈병원; 개화
0.5,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.8422181023464987,0.8787424711381882,마천; 단대오거리; 신정네거리; 부천시청; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 북한산보국문; 양천구청
0.2916666666666667,0.2916666666666667,0.25,0.16666666666666669,0.8378663787482136,0.8746681220197502,마천; 단대오거리; 부천시청; 신정네거리; 거여; 까치산; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 신중동
0.375,0.2916666666666667,0.16666666666666669,0.16666666666666669,0.8350710484084636,0.8725159084042731,마천; 단대오거리; 신정네거리; 부천시청; 거여; 까치산; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.45833333333333337,0.2916666666666667,0.08333333333333334,0.16666666666666669,0.8312344618071048,0.8696554764630403,마천; 단대오거리; 신정네거리; 부천시청; 거여; 남한산성입구(성남법원.검찰청); 까치산; 북한산보국문; 가양; 양천구청
0.5000000000000001,0.16666666666666669,0.11111111111111113,0.22222222222222227,0.8162162106508779,0.8638358023626524,마천; 단대오거리; 부천시청; 신정네거리; 까치산; 거여; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.3888888888888889,0.16666666666666669,0.22222222222222227,0.22222222222222227,0.8159697960181044,0.864015642270591,마천; 단대오거리; 부천시청; 신정네거리; 까치산; 거여; 가양; 양천구청; 남한산성입구(성남법원.검찰청); 신목동
0.35,0.25,0.2,0.2,0.8131737792866195,0.8590975802115319,마천; 단대오거리; 부천시청; 신정네거리; 거여; 까치산; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 신중동
0.45,0.25,0.1,0.2,0.8116757293255378,0.8574339305048436,마천; 단대오거리; 부천시청; 신정네거리; 거여; 까치산; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 북한산보국문
0.3181818181818182,0.3181818181818182,0.18181818181818185,0.18181818181818185,0.8069094251194664,0.8526821009748085,마천; 단대오거리; 부천시청; 신정네거리; 거여; 까치산; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 신중동
0.40909090909090906,0.3181818181818181,0.09090909090909091,0.18181818181818182,0.8036277862356493,0.8503213350734343,마천; 단대오거리; 부천시청; 신정네거리; 거여; 남한산성입구(성남법원.검찰청); 까치산; 가양; 양천구청; 북한산보국문
0.3888888888888889,0.2777777777777778,0.11111111111111113,0.22222222222222227,0.767463521711257,0.8278990800114437,마천; 부천시청; 단대오거리; 신정네거리; 거여; 까치산; 남한산성입구(성남법원.검찰청); 가양; 양천구청; 신중동
0.35,0.35,0.1,0.2,0.7669634853324951,0.8247294473789621,마천; 단대오거리; 부천시청; 신정네거리; 거여; 까치산; 남한산성입구(성남법원.검찰청); 개화; 신중동; 가양
0.43749999999999994,0.18749999999999997,0.125,0.25,0.7633218339838038,0.8281272663445387,마천; 부천시청; 단대오거리; 신정네거리; 까치산; 거여; 양천구청; 가양; 남한산성입구(성남법원.검찰청); 신목동
