station_id,station_name,station_line,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type
2530,공덕,5호선,images/station_tiles/map/2530_공덕.png,images/station_tiles/satellite/2530_공덕.png,0.2320139264074962,0.1540032100456402,0.28944959200122217,0.9420405450758172,0.2097502519380168,0.0780107163618559,0.6456390825240433,normal
209,한양대,2호선,images/station_tiles/map/209_한양대.png,images/station_tiles/satellite/209_한양대.png,0.2211097535413253,0.1169157181446086,0.2879388249905249,0.8528340544965198,0.057687443888830715,0.1041940353967167,0.644665245483051,normal
4137,둔촌오륜,9호선(연장),images/station_tiles/map/4137_둔촌오륜.png,images/station_tiles/satellite/4137_둔촌오륜.png,0.1961535917795781,0.0118781923125382,0.28582283459515867,0.7894454627050643,0.192554768066109,0.1842753994670399,0.7182804666674696,normal
206,신당,2호선,images/station_tiles/map/206_신당.png,images/station_tiles/satellite/206_신당.png,0.2336710173997341,0.1718645019170741,0.2853621861008464,0.9190228201351139,0.16668738281121628,0.06180651548266,0.6244769016378519,normal
433,사당,4호선,images/station_tiles/map/433_사당.png,images/station_tiles/satellite/433_사당.png,0.2646776521880495,0.2698679563697916,0.28497637339169385,0.9213082587789865,0.09915681273147961,-0.0051903041817421,0.5537130939554094,subway_high_mobility_low
210,뚝섬,2호선,images/station_tiles/map/210_뚝섬.png,images/station_tiles/satellite/210_뚝섬.png,0.2547133603294724,0.2437537758150442,0.2840567523870498,0.9489735577164862,0.17642751005426904,0.0109595845144281,0.5808319426122498,normal
328,잠원,3호선,images/station_tiles/map/328_잠원.png,images/station_tiles/satellite/328_잠원.png,0.2042374382789179,0.0636532881363147,0.2820085120220748,0.623061088577011,0.12632594520543367,0.1405841501426032,0.6486528720518014,normal
2613,불광,6호선,images/station_tiles/map/2613_불광.png,images/station_tiles/satellite/2613_불광.png,0.2018607997690201,0.0579347043664189,0.2804291577968754,0.9091487908388854,0.11011274862335164,0.1439260954026011,0.6954807399378248,normal
2520,신정(은행정),5호선,images/station_tiles/map/2520_신정(은행정).png,images/station_tiles/satellite/2520_신정(은행정).png,0.2217992827970263,0.1476178280807218,0.2787947991938456,0.9188137266232482,0.15748452974984953,0.0741814547163045,0.6372306002903789,normal
316,독립문,3호선,images/station_tiles/map/316_독립문.png,images/station_tiles/satellite/316_독립문.png,0.2053443852035513,0.0870805544016206,0.27644291445176444,0.6772272389896438,0.15219169125977988,0.1182638308019306,0.6401239816758408,normal
337,대청,3호선,images/station_tiles/map/337_대청.png,images/station_tiles/satellite/337_대청.png,0.2102022082693569,0.1104315688351165,0.2757444686179674,0.6488038280321287,0.19787627858824053,0.0997706394342403,0.622554220906229,normal
224,서초,2호선,images/station_tiles/map/224_서초.png,images/station_tiles/satellite/224_서초.png,0.2461720674221118,0.2404484919035921,0.2757313684160513,0.7325867772314931,0.20903914317653852,0.0057235755185197,0.5474730560822144,normal
2715,노원,7호선,images/station_tiles/map/2715_노원.png,images/station_tiles/satellite/2715_노원.png,0.2465564158931362,0.2460750382755419,0.2741161374987751,0.6508022539619371,0.13773096554637698,0.0004813776175942,0.5245130160115382,normal
2511,방화,5호선,images/station_tiles/map/2511_방화.png,images/station_tiles/satellite/2511_방화.png,0.1984993618525906,0.0737518354884595,0.271129421910554,0.19322860869995315,0.19138359991926415,0.124747526364131,0.5744321285206813,normal
212,건대입구,2호선,images/station_tiles/map/212_건대입구.png,images/station_tiles/satellite/212_건대입구.png,0.3661831899932134,0.4983681919922911,0.27087794336868126,0.8869887383761851,0.12359072113511599,-0.1321850019990776,0.40445359685125165,subway_high_mobility_low
157,제기동,1호선,images/station_tiles/map/157_제기동.png,images/station_tiles/satellite/157_제기동.png,0.2172930282158716,0.1557004435828899,0.2705406482012836,0.8852111930660524,0.14023616475662976,0.0615925846329816,0.6210977573492817,normal
4117,노량진,9호선,images/station_tiles/map/4117_노량진.png,images/station_tiles/satellite/4117_노량진.png,0.2157411043508026,0.1561236644201195,0.2684737806910237,0.9276809932263796,0.16417476542680223,0.0596174399306831,0.6283347110550329,directional_mismatch
2628,효창공원앞,6호선,images/station_tiles/map/2628_효창공원앞.png,images/station_tiles/satellite/2628_효창공원앞.png,0.1968444904658786,0.0807232353922295,0.2668453993970781,0.8227829085815959,0.16062694368575697,0.116121255073649,0.6636649855121258,normal
4703,4.19민주묘지,우이신설선,images/station_tiles/map/4703_4.19민주묘지.png,images/station_tiles/satellite/4703_4.19민주묘지.png,0.1839610259507251,0.0184081212388809,0.2662851528616299,0.13340430739153727,0.12662679865495163,0.1655529047118442,0.5972393910479671,directional_mismatch
2720,먹골,7호선,images/station_tiles/map/2720_먹골.png,images/station_tiles/satellite/2720_먹골.png,0.2031292074842471,0.1187238612022838,0.263982147994784,0.760769157371911,0.119992379316401,0.0844053462819632,0.6227020604780574,normal
2630,녹사평(용산구청),6호선,images/station_tiles/map/2630_녹사평(용산구청).png,images/station_tiles/satellite/2630_녹사평(용산구청).png,0.1918725713182057,0.067729928414498,0.26378178990708734,0.5234857343379232,0.12547692196516425,0.1241426429037076,0.6218962728841304,normal
322,동대입구,3호선,images/station_tiles/map/322_동대입구.png,images/station_tiles/satellite/322_동대입구.png,0.2014430661152388,0.1121605124058195,0.26374057745458673,0.725993167969096,0.08237333613394177,0.0892825537094193,0.6188111850597933,normal
220,선릉,2호선,images/station_tiles/map/220_선릉.png,images/station_tiles/satellite/220_선릉.png,0.3840604440326635,0.5355617109757563,0.2630375610312656,0.9486825999325667,0.11954098012995248,-0.1515012669430928,0.38945076273140183,subway_high_mobility_low
4711,성신여대입구(돈암),우이신설선,images/station_tiles/map/4711_성신여대입구(돈암).png,images/station_tiles/satellite/4711_성신여대입구(돈암).png,0.1807846323949541,0.0215829290015202,0.2608409088606381,0.8817613237353781,0.10620125854410943,0.1592017033934338,0.7080790142309521,directional_mismatch
334,도곡,3호선,images/station_tiles/map/334_도곡.png,images/station_tiles/satellite/334_도곡.png,0.1867990134458063,0.0646446418487549,0.25765666992358705,0.9171337279479412,0.09635362785793539,0.1221543715970513,0.6806463315101026,normal
4121,구반포,9호선,images/station_tiles/map/4121_구반포.png,images/station_tiles/satellite/4121_구반포.png,0.1760298065959358,0.0148484994303152,0.25572866285235607,0.7432894968758563,0.12950745311257328,0.1611813071656205,0.6908290883827884,directional_mismatch
2532,충정로(경기대입구),5호선,images/station_tiles/map/2532_충정로(경기대입구).png,images/station_tiles/satellite/2532_충정로(경기대입구).png,0.1821470267175,0.0486113804882365,0.25554666131034426,0.9716309856297239,0.1588025897064298,0.1335356462292634,0.7045543393714097,normal
2614,독바위,6호선,images/station_tiles/map/2614_독바위.png,images/station_tiles/satellite/2614_독바위.png,0.17901064922015,0.0332528678788666,0.25520074203955523,0.08557939536871877,0.2120897427166061,0.1457577813412834,0.5809165029304835,normal
201,시청,2호선,images/station_tiles/map/201_시청.png,images/station_tiles/satellite/201_시청.png,0.2343663201333518,0.2647195484287678,0.25411973495233986,0.9953157651561473,0.14158404534972965,-0.030353228295416,0.5559338778083374,subway_high_mobility_low
236,영등포구청,2호선,images/station_tiles/map/236_영등포구청.png,images/station_tiles/satellite/236_영등포구청.png,0.2217834011438203,0.2269014338544024,0.2528448311530481,0.9443527174093,0.15434711692645542,-0.005118032710582,0.5738674171711138,normal
339,수서,3호선,images/station_tiles/map/339_수서.png,images/station_tiles/satellite/339_수서.png,0.2179036896409167,0.223946059228248,0.24937141257097972,0.8820713142789883,0.15447088754030316,-0.0060423695873312,0.5643980500639131,normal
2759,삼산체육관,7호선,images/station_tiles/map/2759_삼산체육관.png,images/station_tiles/satellite/2759_삼산체육관.png,0.1724935465115284,0.027402588579874,0.24739797108169814,0.6755816330405086,0.1393755960617053,0.1450909579316543,0.6683089858473878,normal
418,성신여대입구(돈암),4호선,images/station_tiles/map/418_성신여대입구(돈암).png,images/station_tiles/satellite/418_성신여대입구(돈암).png,0.2261255476618134,0.2599051548068603,0.2467897873917447,0.903653265709949,0.11456000893150005,-0.0337796071450469,0.538907491660266,subway_high_mobility_low
239,홍대입구,2호선,images/station_tiles/map/239_홍대입구.png,images/station_tiles/satellite/239_홍대입구.png,0.6289717388045813,0.7374715070807821,0.24349931860556048,0.8646439671328471,0.08191649376263914,-0.1084997682762007,0.2977874512025136,subway_high_mobility_low
2822,산성,8호선,images/station_tiles/map/2822_산성.png,images/station_tiles/satellite/2822_산성.png,0.1753176191873424,0.0617973126744155,0.24255621650119213,0.46708169521301457,0.140788349669421,0.1135203065129269,0.6089291874902496,normal
4707,삼양사거리,우이신설선,images/station_tiles/map/4707_삼양사거리.png,images/station_tiles/satellite/4707_삼양사거리.png,0.1660217195685712,0.014505672876062,0.24127326940539537,0.9090349004497599,0.14067542921507367,0.1515160466925091,0.711556194562145,directional_mismatch
4105,마곡나루,9호선,images/station_tiles/map/4105_마곡나루.png,images/station_tiles/satellite/4105_마곡나루.png,0.1707951698463999,0.0525012208030991,0.2386406462202827,0.5936216524350366,0.13410062805907574,0.1182939490433007,0.6331224663132278,directional_mismatch
208,왕십리(성동구청),2호선,images/station_tiles/map/208_왕십리(성동구청).png,images/station_tiles/satellite/208_왕십리(성동구청).png,0.1937269256479911,0.1753766858991086,0.23557856309236602,0.8837696416144831,0.10540261949544377,0.0183502397488824,0.5876157674099163,normal
427,숙대입구(갈월),4호선,images/station_tiles/map/427_숙대입구(갈월).png,images/station_tiles/satellite/427_숙대입구(갈월).png,0.1895906907097432,0.1654311425006802,0.23332934197738486,0.7674517257920581,0.15973301127682213,0.0241595482090629,0.5795501627191529,normal
2721,중화,7호선,images/station_tiles/map/2721_중화.png,images/station_tiles/satellite/2721_중화.png,0.1803648467268205,0.1301279960743625,0.2313648733936989,0.848223254317206,0.10544869283952547,0.050236850652458,0.6119313730870167,normal
4701,북한산우이,우이신설선,images/station_tiles/map/4701_북한산우이.png,images/station_tiles/satellite/4701_북한산우이.png,0.1587094640002131,0.0178334821339897,0.2298677911699127,0.0,0.12273594738311973,0.1408759818662233,0.56049498696905,normal
250,용두(동대문구청),2호선,images/station_tiles/map/250_용두(동대문구청).png,images/station_tiles/satellite/250_용두(동대문구청).png,0.1587779607014439,0.0295423735736534,0.22722544876600315,0.923023227602956,0.10085653339422189,0.1292355871277905,0.6935664787854912,normal
324,금호,3호선,images/station_tiles/map/324_금호.png,images/station_tiles/satellite/324_금호.png,0.1700019638628069,0.094675267826093,0.2269595679353999,0.9180420950120056,0.08096052257322793,0.0753266960367139,0.6441692313592746,normal
330,교대(법원.검찰청),3호선,images/station_tiles/map/330_교대(법원.검찰청).png,images/station_tiles/satellite/330_교대(법원.검찰청).png,0.176897610582435,0.1323523202607125,0.22633699693419207,0.9445916408520341,0.16429765201525404,0.0445452903217224,0.6276712192325429,normal
426,서울역,4호선,images/station_tiles/map/426_서울역.png,images/station_tiles/satellite/426_서울역.png,0.1836752436271682,0.1666805414196458,0.22571078977593326,0.9372286455029225,0.16786841848762732,0.0169947022075224,0.6022033530626856,directional_mismatch
2638,창신,6호선,images/station_tiles/map/2638_창신.png,images/station_tiles/satellite/2638_창신.png,0.156514386713354,0.0384441225321468,0.22193150763974895,0.9158542559176842,0.1383215163864776,0.1180702641812071,0.68657862862319,normal
2620,월드컵경기장(성산),6호선,images/station_tiles/map/2620_월드컵경기장(성산).png,images/station_tiles/satellite/2620_월드컵경기장(성산).png,0.1620131431881218,0.0748094487521368,0.2210403753305637,0.4069670628747061,0.10996070926682347,0.087203694435985,0.5780364985536391,normal
329,고속터미널,3호선,images/station_tiles/map/329_고속터미널.png,images/station_tiles/satellite/329_고속터미널.png,0.3668771694028119,0.5923324836723474,0.2205550300718826,0.7843762481543192,0.0,-0.2254553142695354,0.29560858544077984,subway_high_mobility_low
2514,송정,5호선,images/station_tiles/map/2514_송정.png,images/station_tiles/satellite/2514_송정.png,0.162850177169039,0.0854317850845888,0.21963144148236435,0.6686998094528964,0.1698576940872698,0.0774183920844502,0.6153876590165721,normal
4702,솔밭공원,우이신설선,images/station_tiles/map/4702_솔밭공원.png,images/station_tiles/satellite/4702_솔밭공원.png,0.1508550403410112,0.0144994112599667,0.21923348429578843,0.29900732757298526,0.14599163645749147,0.1363556290810444,0.6068671449096545,normal
2633,버티고개,6호선,images/station_tiles/map/2633_버티고개.png,images/station_tiles/satellite/2633_버티고개.png,0.1525958819810819,0.0265143167531332,0.21905973370406348,0.7666428100083449,0.12728096856756133,0.1260815652279487,0.6697584364965484,normal
238,합정,2호선,images/station_tiles/map/238_합정.png,images/station_tiles/satellite/238_합정.png,0.2318963437395195,0.3629695979596385,0.2178433131166829,0.8869596683291018,0.0666186144496223,-0.1310732542201189,0.4482749223864273,subway_high_mobility_low
2816,석촌,8호선,images/station_tiles/map/2816_석촌.png,images/station_tiles/satellite/2816_석촌.png,0.1625494896308056,0.0987184304610969,0.21604104695601797,0.889291498521725,0.07019149002664864,0.0638310591697086,0.6309046269095832,normal
241,이대,2호선,images/station_tiles/map/241_이대.png,images/station_tiles/satellite/241_이대.png,0.1807166731422163,0.1917100696904473,0.21540489295621307,0.9099834993934974,0.09605336765889075,-0.0109933965482309,0.5696800405003792,normal
2643,상월곡(한국과학기술연구원),6호선,images/station_tiles/map/2643_상월곡(한국과학기술연구원).png,images/station_tiles/satellite/2643_상월곡(한국과학기술연구원).png,0.1566595898024325,0.07008075715924,0.2148287455754162,0.6202210991295702,0.14961642601741518,0.0865788326431924,0.6151096834750617,normal
2648,봉화산(서울의료원),6호선,images/station_tiles/map/2648_봉화산(서울의료원).png,images/station_tiles/satellite/2648_봉화산(서울의료원).png,0.1619368307427153,0.1048431760363866,0.21376418089587446,0.5816035566574603,0.16783089566231338,0.0570936547063287,0.5849430264011254,normal
2636,신당,6호선,images/station_tiles/map/2636_신당.png,images/station_tiles/satellite/2636_신당.png,0.1565203273208353,0.0975301038103056,0.2083020980492607,0.8423703817252322,0.0,0.0589902235105297,0.6153636060609585,normal
