epoch,loss,pred_loss,recon_loss,unc_loss,val_mae,val_rmse,val_uncertainty_error_corr
1,0.1355482392013073,0.19700815977693414,1.107934723743776,-1.2291983827143957,0.24795231363683376,0.3726027039986736,0.5276730741831698
2,0.055952865650661945,0.14318844353159269,1.098531173037834,-1.7447115286221715,0.20655597680769627,0.32144717975232584,0.5925172623528376
3,0.034774065296463416,0.13068252854606732,1.0907473460346664,-1.9181692347896673,0.22909993467465886,0.35077477935350165,0.5533125510924949
4,0.021219704725912638,0.12420797088519246,1.0894004093546445,-2.059765289052307,0.20024425466105622,0.3109216719116055,0.6156881222047672
5,0.013754114691092044,0.11989456646803286,1.086521446867054,-2.1228089973739137,0.19730419131382457,0.30666762009356757,0.6181518175012566
6,0.007572275248109078,0.11677519879272195,1.0804871407495875,-2.1840584334264808,0.18760974185084398,0.29837007202067467,0.6439184355255378
7,0.003117934513051494,0.11487513801881245,1.078914640144426,-2.235144029750305,0.1782749874411889,0.2950801520415072,0.6215173932400273
8,-0.002579777033961549,0.11163587472876724,1.0774566792306446,-2.2843129915039557,0.19888730037887142,0.3093786519840828,0.6023432039144411
9,-0.007547137374375143,0.10922495102395817,1.072530473251732,-2.3354417249458987,0.178946020421367,0.29258683773706545,0.5876653077600235
10,-0.011203708139812054,0.10700114993822007,1.0637546908287776,-2.364097119066991,0.1782872272924807,0.288903388024876,0.6075976813135525
11,-0.017929190909173214,0.10378910071488952,1.0614640221303824,-2.4343657855476653,0.17613916075642003,0.28574380925241505,0.640303583206606
12,-0.021699120372939272,0.10211829148790463,1.0549277482389592,-2.476348193790637,0.16794118510102327,0.2805073230334048,0.6291999248233092
13,-0.023964461962990208,0.10046020444153117,1.0519002675199185,-2.4884932791294694,0.16679395229186653,0.2776895521571801,0.621336925508534
14,-0.028457453461731372,0.09836679026484489,1.0517025349902458,-2.536484829564484,0.1718498817967169,0.2805510194234128,0.6280472814216509
15,-0.02978125475093621,0.09784281854929568,1.044809661917135,-2.552481412644289,0.1729504460902334,0.27961773776783133,0.6407067052199248
16,-0.0345261173588889,0.09521646019400788,1.0452526398256523,-2.5948514988633242,0.16920095072977198,0.27575479963290617,0.6336000261684996
17,-0.034636918359062296,0.0954438639589313,1.0444963494936625,-2.6016155918236494,0.1552047092678412,0.26622376295755495,0.6532794466697497
18,-0.03739719019353795,0.09407873835389306,1.0411912357726065,-2.629518523102715,0.16123030489345766,0.26962583141881713,0.6350741590402631
19,-0.03911991210109522,0.09290536404872426,1.0391455179980011,-2.640505470305073,0.15608859957201676,0.2677663272281863,0.6275095127573246
20,-0.04085706222523637,0.09235364580590304,1.035181878780832,-2.6642141064819023,0.16618959123046143,0.27153371593112463,0.6473397781707645
21,-0.04317086615225896,0.09104183621349789,1.0385197006926246,-2.684253996975568,0.15809356749245207,0.266870046749055,0.6168441297983134
22,-0.04522059505083123,0.09000700256045983,1.0379984426660602,-2.704551903650063,0.15452835169978113,0.2626274657324425,0.6412714497677137
23,-0.04645540288516453,0.08992312684097663,1.0374528261269031,-2.72757054413257,0.16161993947231545,0.26787840664011875,0.624986540175234
24,-0.046703892763780085,0.08975356265294308,1.0336375176501111,-2.72914905775161,0.15664318180496586,0.26186780116093233,0.6302852356209567
25,-0.0488038659298501,0.0889188261766012,1.0326688888932571,-2.754453782869034,0.15325174044887974,0.26167497310623433,0.6326249230419727
26,-0.05038156049693523,0.08763239948066319,1.0310864296089224,-2.7602791486143254,0.15410797925865125,0.26318229997308,0.6301694037648731
27,-0.05180730461871543,0.08683800307818416,1.033238203914798,-2.772906104804707,0.14907239996037394,0.2592222918317003,0.6418193100396609
28,-0.05340173304790542,0.08625251167029345,1.0290902835171238,-2.7930848427775765,0.15434274316396354,0.26266527447685506,0.6348178305005701
29,-0.054143551949943816,0.08582882914109295,1.02960409793724,-2.7994475615673324,0.15050169783380796,0.2583571102634166,0.6524603977250817
30,-0.05522274227470768,0.08554272647110783,1.03014212506158,-2.8153093212315827,0.15862592876707232,0.26308240802408017,0.6327313762242305
