epoch,loss,pred_loss,recon_loss,unc_loss,val_mae,val_rmse,val_uncertainty_error_corr
1,0.19988838670407832,0.19988838670407832,1.1206180844177194,-0.10497735777115892,0.2397045707740124,0.3640284112789346,0.0061697770839130375
2,0.14726077153467806,0.14726077153467806,1.1140273991896181,-0.1623590998525801,0.20788937957031922,0.3219090574567423,0.0032963309547999766
3,0.1339718611416768,0.1339718611416768,1.1038722322911632,-0.18075783078904822,0.22914783366071353,0.35231242530375906,-0.004361463927675298
4,0.12646224844415171,0.12646224844415171,1.0887474666647359,-0.19272418606972486,0.2013279583843999,0.3123443977637861,0.011507056712784593
5,0.1225772199277975,0.1225772199277975,1.0842340068752263,-0.19935643742142917,0.21232435603936514,0.31388404206284937,0.012407679171946065
6,0.11899564837922855,0.11899564837922855,1.0778722076188951,-0.20696331786061478,0.19134845406566775,0.29924290032131867,0.0017727533006933064
7,0.11756694912910462,0.11756694912910462,1.072075529001197,-0.21003389820570545,0.19147503277603187,0.3012534971319654,-0.018874364235359473
8,0.11343162095769733,0.11343162095769733,1.0734744292538183,-0.2170107470093561,0.21285112844135776,0.32071960141073985,0.01844433478834604
9,0.11128405843969105,0.11128405843969105,1.076755598937573,-0.221149562811182,0.18278457004131762,0.2950991447429237,0.01439257518293034
10,0.10916573223309452,0.10916573223309452,1.070756287558549,-0.22643327741902702,0.18735520832193722,0.29485868901576634,0.02658232749737203
11,0.10598533861085671,0.10598533861085671,1.0705080536758007,-0.23161276323494318,0.18268856888859528,0.2904127571942671,0.008814370223024951
12,0.10416967680766469,0.10416967680766469,1.068202708610872,-0.23509830554214117,0.17404964805211662,0.2835439231785588,0.008637097331125616
13,0.10310452140512921,0.10310452140512921,1.0669972464340884,-0.23734117262445542,0.17250906629195004,0.2821675751756572,0.012658320121080821
14,0.10074136228281624,0.10074136228281624,1.0678080836120918,-0.23983159886837815,0.1814665545551282,0.28446542195179175,0.006967938552262656
15,0.10102707968175817,0.10102707968175817,1.064250853110333,-0.23993324639567104,0.16870301779148714,0.27681112907967476,0.031231839859214575
16,0.09842627236024053,0.09842627236024053,1.0653589071059713,-0.24367254905966523,0.1733008732773223,0.27878157775731954,0.019400093702704655
17,0.09798698101420791,0.09798698101420791,1.0652720927381192,-0.24469679825381713,0.16307336869854597,0.2704301155025854,0.010336965940562551
18,0.09678829645826703,0.09678829645826703,1.0640426613846603,-0.2468792860054484,0.16469275496853222,0.2731693981203643,0.010375451470413275
19,0.09558218062734929,0.09558218062734929,1.060909128107992,-0.24850053926201246,0.16309462515813,0.2704985555050508,0.01753619033373457
20,0.0936828936241111,0.0936828936241111,1.0571586012029324,-0.251394228345804,0.17347720790209262,0.2751970260210757,0.00012195355259102258
21,0.09272651099124733,0.09272651099124733,1.0610093807687564,-0.2533437614849465,0.15932992733312104,0.2699055628581617,-0.011873942976200987
22,0.0921030639943217,0.0921030639943217,1.0605882440294538,-0.25411591712768716,0.16363777103101682,0.2674323712130013,0.022600983555695005
23,0.09186780830579144,0.09186780830579144,1.0571886312393914,-0.25510777187878964,0.1684906762444748,0.27367534174484276,0.0045471098064068394
24,0.09137875307984904,0.09137875307984904,1.0548261794103246,-0.25588757306286675,0.16206845547418175,0.2657776703624605,0.002265930575943464
25,0.09068318007856,0.09068318007856,1.0536392554133929,-0.2573884374100943,0.16054436428554403,0.2649182632284344,0.00045299268608938386
26,0.08949050684364475,0.08949050684364475,1.051192147066804,-0.2590330669124212,0.1631609927277145,0.27026507595800003,0.0013604380631141672
27,0.08843953342867546,0.08843953342867546,1.0522740620334132,-0.26070777598046224,0.15766413552018832,0.26405610875138696,0.003982783945156478
28,0.0879155128586049,0.0879155128586049,1.047081248533158,-0.2613324047324444,0.16983361884295564,0.2750001127989787,0.005636856050166995
29,0.08764031879907969,0.08764031879907969,1.046915628147774,-0.2617046900660585,0.1585711766057794,0.2638909921706098,-0.0031152129904473765
30,0.08688748836213228,0.08688748836213228,1.0486709202227948,-0.26295418887443484,0.15688730855970262,0.26251326145241094,0.009226703032782998
