STATION_ID,observed_steps,coverage,sparsity,temporal_entropy,subway_total,subway_norm,MASTER_STATION_ID,cell_total,cell_imbalance,cell_norm,hidden_demand_score,observation_bias_score
310,812,0.9678188319427891,0.03218116805721094,6.5001959800720215,577506,0.160455,310.0,4073542.62,0.017168403936878813,0.5291559,0.36870092,0.26926614160593604
410,815,0.9713945172824792,0.028605482717520836,6.516076564788818,666207,0.18510002,410.0,4235126.22,0.05363706280623679,0.55015224,0.36505222,0.32239554052225977
2617,806,0.9606674612634089,0.03933253873659115,6.504554748535156,412762,0.11468193,2617.0,3675197.89,0.08305594965095259,0.4773946,0.36271268,0.36996499693815227
4110,792,0.9439809296781884,0.05601907032181164,6.319730281829834,146509,0.04070521,4110.0,3098676.28,0.025988060814221274,0.40248084,0.36177564,0.28861467128809737
413,812,0.9678188319427891,0.03218116805721094,6.49774169921875,1068490,0.2968718,413.0,5037116.18,0.06453378597799679,0.6543636,0.35749176,0.33796120499825727
2747,810,0.965435041716329,0.03456495828367101,6.404549598693848,481972,0.13391149,2747.0,3767774.85,0.02606787479356508,0.48942414,0.35551265,0.2797866815558302
2554,802,0.9558998808104887,0.04410011918951129,6.42248010635376,354550,0.09850809,2554.0,3402894.0,0.018806783809491086,0.44201118,0.3435031,0.26849349787370713
341,786,0.9368295589988082,0.06317044100119185,6.4223785400390625,243691,0.067706615,341.0,3152541.78,0.06984208265205687,0.40948015,0.34177354,0.3518383529482733
2716,809,0.964243146603099,0.035756853396901045,6.485719680786133,469832,0.13053846,2716.0,3624376.16,0.08035471476391995,0.4707908,0.34025234,0.35822465922276464
2815,803,0.9570917759237187,0.042908224076281254,6.486908912658691,453245,0.12592988,2815.0,3585222.1900000004,0.018035503907735426,0.4657031,0.33977324,0.265854560703122
2616,799,0.9523241954707986,0.04767580452920139,6.477090358734131,224821,0.06246371,2616.0,3072664.98,0.02272687540660671,0.3991009,0.3366372,0.27366623819987357
333,804,0.9582836710369488,0.04171632896305122,6.369597434997559,362042,0.10058969,333.0,3305251.88,0.09000941894382797,0.4293235,0.3287338,0.3715630146213405
338,805,0.9594755661501788,0.040524433849821184,6.482430458068848,273015,0.07585411,338.0,3086932.94,0.042128543331743734,0.4009549,0.32510078,0.2974275485669804
326,808,0.9630512514898689,0.03694874851013108,6.4605712890625,1136341,0.31572378,326.0,4895844.5600000005,0.0459054786506276,0.63600665,0.32028288,0.3005870061056643
2522,797,0.9499404052443385,0.05005959475566146,6.471573829650879,862457,0.23962684,2522.0,4285895.45,0.07926267408211156,0.5567493,0.31712246,0.35469474661525485
