MASTER_STATION_ID,nearest_station,nearest_line,mapped_cell_count,active_cell_count,surrounding_total_flow,surrounding_outflow,surrounding_inflow,surrounding_netflow,mean_cell_flow,median_cell_flow,max_cell_flow,mean_distance_m,min_distance_m,max_distance_m,mean_directional_imbalance,morning_peak_flow,daytime_flow,evening_peak_flow,night_flow,mean_temporal_entropy,active_cell_ratio,station_abs_net_flow,station_directional_imbalance,dominant_period,period_entropy,distance_band_entropy,outer_1km_plus_share,subway_out_sum,subway_in_sum,subway_net_sum,subway_record_count,subway_file_count,subway_total_activity,subway_abs_net_flow,subway_directional_imbalance,mobility_norm,subway_norm,mobility_minus_subway_gap,hidden_demand_score,subway_overrepresentation_score,distance_norm,distance_weighted_hidden_demand,outer_hidden_demand_score,diverse_living_area_score,directional_mismatch_score,station_type
411,노원,4호선,16,16,165253309.7,81234725.55,84018584.15,2783858.5999999996,10328331.85625,5912301.105,54554617.71,494.49632135625,129.693288,1066.871185,0.04727464223233468,21338907.82,0.0,36615577.15,107298824.73,0.9081317401660813,1.0,2783858.5999999996,0.01684600813777226,night,0.8786376087571768,0.9752077734771137,0.08456979630466062,103115408,114753083,11637675,246142,6096,217868491,11637675,0.053416053632096804,0.44693226000273256,0.26780277729028173,0.17912948271245083,0.32724255951337844,0.14811307680092767,0.17249546269152247,0.07709378698093917,0.027674836600262195,0.0825404913843205,0.016344333081181214,normal
2543,답십리,5호선,23,22,146660977.34,73948793.49,72712183.85,-1236609.6400000001,6376564.232173913,5100999.16,17521881.71,671.6938807608695,158.6893647,1574.099493,0.013539573758294184,26771377.74,0.0,29803509.45,90086090.15,0.8934621245406278,0.9565217391304348,1236609.6400000001,0.008431756438750595,night,0.9336395126877459,1.3049565748851208,0.1664936139310743,75656860,68039750,-7617110,243022,6096,143696610,7617110,0.05300827904012489,0.39644763912307884,0.17662966306001637,0.21981797606306247,0.32642322620383046,0.10660525014076798,0.23523327398112387,0.09325767611300893,0.05434738260171629,0.16291188021240283,0.017672257145631403,normal
2756,신중동,7호선,32,32,130515006.01,65722348.89,64792657.12,-929691.77,4078593.9378125,2633579.37,11416584.24,1145.301707075,121.6417374,2517.663136,0.08654067332899425,29334301.099999998,0.0,28134853.48,73045851.43,0.9799378779243174,1.0,929691.77,0.007123255772817169,night,0.991123046673348,1.4540189508538992,0.3936226778096595,32143857,31645368,-498489,136621,3500,63789225,498489,0.007814627000092883,0.3526057356143784,0.07840638703919123,0.2741993485751872,0.3249591938355587,0.05075984526037154,0.40291683876841405,0.14207078832535655,0.1279113080564208,0.24184522769551,0.0002437814601761689,diverse_living_area_hidden
152,종각,1호선,6,6,161161367.39,78834781.11,82326586.28,3491805.1700000004,26860227.89833333,29269284.724999998,33318557.16,234.55150135833333,71.12920755,343.5900728,0.019340103368773193,26709342.98,0.0,40919992.24,93532032.16999999,0.9550714167019033,1.0,3491805.1700000004,0.021666514913279804,night,0.961711686227511,0.6931213615318201,0.0,109969855,99602594,-10367261,246193,6096,209572449,10367261,0.049468625525295074,0.43582121959199815,0.2576051663529903,0.17821605323900785,0.32355142181883834,0.1453353685798305,0.08046050962820425,0.03506639743515769,0.0,0.09993958129686573,0.01211674975416013,normal
2733,학동,7호선,17,17,156134300.39,77371525.52,78762774.87,1391249.3499999999,9184370.61117647,7803884.9399999995,18001662.29,402.27740869411764,84.1507144,707.5022424,0.009746187536354957,28294291.62,0.0,34831620.17,93008388.6,0.9567279370525379,1.0,1391249.3499999999,0.008910593934355669,night,0.9527898131914365,0.9494202327012066,0.0,93217691,97141907,3924216,244187,6096,190359598,3924216,0.020614752506464107,0.42217099181435647,0.23398846100191437,0.1881825308124421,0.3233878511600634,0.1352053203476213,0.13984482822810976,0.05903842983316941,0.0,0.13065942954220472,0.004941156232739522,normal
2811,암사,8호선,56,26,150583863.26,75700424.66,74883438.6,-816986.06,2688997.5582142854,0.0,26374376.0,960.9747157598214,43.42450425,2315.071353,0.03955965580427896,26584998.67,0.0,31126255.86,92872608.73,0.42463896317010535,0.4642857142857143,816986.06,0.005425455572151059,night,0.930093567789733,1.1658797668267116,0.02112414545048378,89176351,78365157,-10811194,243709,6096,167541508,10811194,0.06452845106300464,0.40709963289075757,0.20594014541333602,0.20115948747742154,0.32326147529551924,0.1221019878180977,0.3376548112576097,0.13745914970677095,0.006828622422680518,0.14113138249393792,0.024060807767070595,normal
2521,목동,5호선,31,29,151060745.16,75379876.69,75680868.47,300991.7799999999,4872927.263225806,4024377.33,12652839.72,659.99943751,20.38362711,1293.994028,0.04954456228628993,26577230.26,0.0,30821970.22,93661544.68,0.866480018759904,0.9354838709677419,300991.7799999999,0.0019925214832033065,night,0.9263897081153688,1.3464950187153892,0.2373105392935161,83423191,86786791,3363600,243189,6096,170209982,3363600,0.019761473213715516,0.4083945323933969,0.20922027100193333,0.19917426139146358,0.3229501176503426,0.123775856258879,0.2310927893363287,0.09437703164049574,0.07663946658450727,0.15921263106676764,0.007256742733103374,outer_hidden_demand
2529,마포,5호선,30,20,139121732.04,69267238.73,69854493.31,587254.5800000001,4637391.068,1862748.49,28907450.68,620.9380611723334,97.42905857,1229.306627,0.01992233533060308,24859176.919999998,0.0,30534016.5,83728538.62,0.6241892149724576,0.6666666666666666,587254.5800000001,0.004221156331141377,night,0.9461527985219633,1.0538204940777578,0.0,62190907,59295761,-2895146,242733,6096,121486668,2895146,0.023830977074784866,0.37597597729392185,0.14932889150463988,0.22664708578928197,0.3198319013722468,0.09318481558296487,0.21726288521338996,0.08168562559780146,0.0,0.13839692218087404,0.007372821518649981,normal
414,수유(강북구청),4호선,31,31,203488513.32,101539169.78,101949343.53999999,410173.7599999999,6564145.590967742,5942498.54,39143022.269999996,646.3543166496775,79.64640304,1346.467066,0.03344682498647496,31355784.73,0.0,43105781.47,129026947.12,0.9200973080423737,1.0,410173.7599999999,0.0020157096501804642,night,0.9058163103739638,1.2663270155904671,0.06597223190131075,173766177,169602830,-4163347,244431,6096,343369007,4163347,0.012124993564139585,0.5507540786770231,0.4220697680549524,0.1286843106220707,0.318297432434493,0.18961312181242226,0.22626165610607948,0.12461452994864124,0.020998792026160163,0.1289099632716006,0.005567729348117005,subway_high_mobility_low
425,회현(남대문시장),4호선,12,11,163083128.9,81435884.44,81647244.46000001,211360.01999999996,13590260.741666667,6300820.295,41863755.45,469.1456654841666,47.80786801,1241.867691,0.02918829340760264,24801317.18,0.0,35598972.96,102682838.76,0.808993832463886,0.9166666666666666,211360.01999999996,0.0012960262746099418,night,0.9099171502313033,0.8515810681970989,4.1767901106292795e-05,113164298,114787992,1623694,244118,6096,227952290,1623694,0.007122955421943776,0.44103946759740664,0.28019792415330974,0.1608415434440969,0.3174611243069324,0.15661958086283548,0.1635199177149762,0.07211873745058485,1.3259684845144476e-05,0.08895727120264083,0.0025699057288679247,normal
229,봉천,2호선,24,24,157804166.3,79198705.0,78605461.3,-593243.7,6575173.595833334,6089704.595,17494387.96,518.1615214304167,96.23206413,951.9628581,0.016715383602006303,28300402.05,0.0,32667351.92,96836412.33,0.9371450099412484,1.0,593243.7,0.0037593665231384953,night,0.9338936887561806,1.021278935944636,0.0,112016473,101400135,-10616338,244998,6096,213416608,10616338,0.04974466654441439,0.42670525603435183,0.26233046039840224,0.1643747956359496,0.3147674697644422,0.1503926741284926,0.1808742623847705,0.07717999844091802,0.0,0.1231286389398278,0.019622169219395014,normal
215,잠실나루,2호선,29,20,138266495.53,69386205.03,68880290.5,-505914.53,4767810.190689655,228589.61000000002,47749642.42,603.4696643034483,116.3495026,1136.039414,0.05640953828400827,28265064.64,0.0,23064224.35,86937206.54,0.6112790056295088,0.6896551724137931,505914.53,0.0036589813610357295,night,0.9150206558887061,0.9847498789927566,1.9910391085327596e-05,71925245,67880930,-4044315,244077,6096,139806175,4044315,0.028928014088075868,0.37365371400098085,0.1718474859077284,0.20180622809325247,0.30944226264982694,0.10763603455657447,0.2110780992040664,0.07887011571186689,6.161116467686715e-06,0.10377050170519544,0.009441867927670882,normal
2718,공릉(서울과학기술대),7호선,26,25,133150589.39999999,66363772.910000004,66786816.49,423043.58000000025,5121176.515384615,3020406.21,18013402.56,612.2533112038461,89.1457374,1689.469655,0.10316429091978303,21782507.25,0.0,27400935.009999998,83967147.14,0.859873685121191,0.9615384615384616,423043.58000000025,0.003177181429735378,night,0.9122467634819753,1.0490837793257926,0.008194715133570412,58112848,56807455,-1305393,243042,6096,114920303,1305393,0.011359115542881923,0.35976225722041005,0.1412574237442009,0.21850483347620916,0.3089431676050564,0.09043833412884723,0.2141879997214506,0.07705675824931363,0.002531701250986336,0.10834782562180724,0.0029435510849742746,normal
2714,마들,7호선,29,24,132368658.65,66678864.54,65689794.11,-989070.43,4564436.505172414,2898124.15,17534949.89,540.8617524965517,121.5815785,997.2293447,0.07198147804115589,25554936.94,0.0,25336214.39,81477507.32,0.7735565490588927,0.8275862068965517,989070.43,0.0074720892399101155,night,0.9326953008196708,1.0118243597955965,0.0,57687730,53528876,-4158854,243393,6096,111216606,4158854,0.03739418194437619,0.35763904445164413,0.13670478755508644,0.22093425689655768,0.308748074858478,0.08781381796192031,0.18891140927123265,0.0675620958977771,0.0,0.11881322568504843,0.010701308642818758,normal
2557,방이,5호선,17,16,123831956.28,61979267.260000005,61852689.02,-126578.24,7284232.7223529415,6377519.6,25927252.66,430.64452277764707,96.86590322,735.9862854,0.011743882407212174,20646033.79,0.0,26684028.47,76501894.02,0.8712897842308996,0.9411764705882353,126578.24,0.001022177504115257,night,0.9269471532121423,0.9098606367613032,0.0,36283121,36189962,-93159,240898,6096,72473083,93159,0.0012854289640196485,0.33445894125818487,0.08908070683153145,0.2453782344266534,0.3046651023647801,0.05928686793812669,0.14988836751941145,0.05013150470746006,0.0,0.10184055755299229,8.804680456429433e-05,normal
4106,양천향교,9호선,89,44,118123776.11,59251909.0,58871867.11,-380041.88999999996,1327233.4394382022,0.0,16261156.059999999,1281.2411981416853,71.84015571,2371.145622,0.03146693175974666,23891557.99,0.0,24175661.97,70056556.15,0.4539509546375657,0.4943820224719101,380041.88999999996,0.0032173191758287072,night,0.9577689065535062,1.2803465619731165,0.11013945700385211,14541871,26453774,11911903,239204,6096,40995645,11911903,0.29056508319359287,0.31895925535459185,0.05038819948565335,0.2685710558689385,0.3028874727679892,0.034316416899050725,0.4510469945448362,0.14386561350994762,0.03335986178393537,0.16937813203856125,0.09165222883891305,directional_mismatch
2640,안암(고대병원앞),6호선,16,16,129267985.31,63582383.07,65685602.24,2103219.17,8079249.081875,7837241.875,19350318.03,406.72382147125,87.39238094,733.5360304,0.09752213038182042,18905409.69,0.0,24787988.29,85574587.33,0.8610914962144103,1.0,2103219.17,0.016270224719262316,night,0.8709196783981776,1.072773228137853,0.0,56729894,54674441,-2055453,243015,6096,111404335,2055453,0.018450386154183318,0.3492196425707738,0.13693554666932994,0.21228409590144387,0.3013990599076769,0.08911496400623302,0.14141910615081194,0.04938632970266486,0.0,0.07801042484942966,0.0007613551970496976,normal
2641,고려대(종암),6호선,26,25,122419705.0,62117442.25,60302262.75,-1815179.5,4708450.192307692,3803885.8099999996,19441534.36,512.627627008077,76.17123541,838.2203075,0.05035578986923158,21109322.04,0.0,23570007.23,77740375.73,0.8685362048309053,0.9615384615384616,1815179.5,0.014827510816171301,night,0.9086464547572375,0.9490427205879587,0.0,41997225,39203009,-2794216,243910,6096,81200234,2794216,0.03441142792765844,0.3306241899705521,0.09980824298539784,0.23081594698515426,0.2976251704811209,0.06680922349596664,0.17891495535406501,0.059153612187555236,0.0,0.09213585785131181,0.006474916731435869,normal
2748,가산디지털단지,7호선,18,17,166908127.43,83111996.1,83796131.33,684135.23,9272673.746111112,7824591.715,23614314.08,597.8436954444445,155.0797122,1036.497609,0.010930359666510965,39053088.21,0.0,40867937.42,86987101.8,0.9543720344885388,0.9444444444444444,684135.23,0.00409887307786687,night,1.0240286692030733,1.015124633435825,0.02250631438888704,139517102,138724780,-792322,245108,6096,278241882,792322,0.002847601498037596,0.4514256632028451,0.3420145944897333,0.10941106871311179,0.29703149806026513,0.18762042934715334,0.20908619269145245,0.09438687320229679,0.006685084278746418,0.1766674629930363,0.000564856102771302,subway_high_mobility_low
2746,대림(구로구청),7호선,15,15,120690785.41999999,59949705.32,60741080.1,791374.78,8046052.361333332,8395496.0,21170600.5,488.29131388133334,90.29982012,968.6829327,0.01577656178668511,18922270.55,0.0,24595894.68,77172620.19,0.9082160405208219,1.0,791374.78,0.006557043913883249,night,0.9006076034032751,1.0180275390450484,0.0,36334056,36442542,108486,243060,6096,72776598,108486,0.0014906714930533027,0.3259295745862287,0.08945379171750865,0.23647578286872,0.29677393830661597,0.06029815543789595,0.17029854423892138,0.05550533207644569,0.0,0.09308341107045244,0.0016512806078165059,normal
2817,송파,8호선,20,20,120482412.71000001,60998347.86,59484064.85,-1514283.01,6024120.635500001,6141065.915,15765269.48,456.256051815,113.4244433,770.8247725,0.038807551563067415,22892204.6,0.0,23328444.5,74261763.61,0.9198626549386268,1.0,1514283.01,0.012568498388597716,night,0.9317080390211092,1.0433435014725005,0.0,38167198,36103963,-2063235,241986,6096,74271161,2063235,0.027779759629716842,0.3253637705191366,0.09129092947492008,0.23407284104421655,0.29566100949098,0.06158816844676351,0.1589562761349841,0.05171861335095947,0.0,0.1166357450028896,0.004949193311762121,normal
2745,신풍,7호선,25,25,124199873.96,62645012.99,61554860.97,-1090152.02,4967994.9584,3846337.48,22526635.729999997,502.4990649028,80.15283297,835.4359792,0.040722621439939675,23810362.08,0.0,24536425.75,75853086.13,0.9267409835434046,1.0,1090152.02,0.008777400372814357,night,0.9381933564476237,0.9509387548830852,0.0,51566515,47752028,-3814487,245530,6096,99318543,3814487,0.0384065944261788,0.3354579651692291,0.12207952199093156,0.21337844317829754,0.29450541713331907,0.0811269739550215,0.17532887990172272,0.05881546928723205,0.0,0.10997864593899014,0.00993934914674586,normal
420,혜화,4호선,28,23,181611425.6,90823311.94,90788113.66,-35198.279999999664,6486122.342857143,2897291.2300000004,32061648.37,630.9168708142857,146.0390803,1583.250375,0.07571416752942088,21885345.9,0.0,40436399.59,119289680.11,0.6989689619033405,0.8214285714285714,35198.279999999664,0.0001938109338865278,night,0.8655337333571758,1.1992815770252876,0.05516324183295215,165092589,162743986,-2348603,244145,6096,327836575,2348603,0.007163944413462714,0.4913502094846197,0.40297708524959347,0.08837312423502625,0.29334733422973047,0.20497420999470425,0.22079593994797644,0.10848813134679174,0.016181989939166464,0.08061497207921432,0.0034247765453255205,subway_high_mobility_low
2548,천호(풍납토성),5호선,17,15,144064688.28,71567626.42,72497061.86,929435.44,8474393.428235294,8086918.42,36381078.79,545.0915058329412,96.38899836,954.3781603,0.012851528055587242,19188493.36,0.0,32841776.78,92034418.14,0.7829145437986483,0.8823529411764706,929435.44,0.006451514601507178,night,0.8918372178254813,1.0893759728438703,0.0,100620167,101430426,810259,244989,6096,202050593,810259,0.004010178777352066,0.38939781523061845,0.2483591956823583,0.14103861954826014,0.2926872870394745,0.15164866749121433,0.19040897767743184,0.07414483990788756,0.0,0.09194088634066115,0.0009506508361702417,normal
2559,개롱,5호선,28,27,117179488.02,58904461.99,58275026.03,-629435.96,4184981.715,1752844.83,16724653.78,643.9461700953572,95.83224997,1347.548005,0.04612258048502154,21781186.71,0.0,23123516.26,72274785.05,0.895394237108056,0.9642857142857143,629435.96,0.005371554105890691,night,0.9310669271006542,1.194882511531137,0.0522823578044167,33022884,33337524,314640,240271,6096,66360408,314640,0.004741381336895939,0.31639518618340035,0.08156692116890969,0.23482826501449067,0.2905878049737564,0.05575953995926577,0.22540903801929382,0.07131833455153563,0.015192615593237991,0.13078324686918041,0.00019938363057380338,normal
4710,정릉,우이신설선,30,26,109561465.58,55417077.519999996,54144388.06,-1272689.46,3652048.8526666667,3200717.58,12191543.8,664.7571309076667,89.29493053,1685.587867,0.02145812532114188,20761788.71,0.0,20514427.85,68285249.02,0.8013225568109872,0.8666666666666667,1272689.46,0.011616214270798548,night,0.9235754513341254,1.1757233864968628,0.07395230190749699,7385675,14636437,7250762,218653,5604,22022112,7250762,0.3292491655659548,0.2957096171386302,0.027065667169657345,0.26864394996897284,0.28770603906228925,0.01906208909331638,0.23277727794643996,0.06883447974011427,0.02127652386134454,0.12170586159621956,0.09392711841810382,directional_mismatch
217,잠실새내,2호선,27,21,147618715.86,73901510.16,73717205.7,-184304.46,5467359.846666668,2435967.26,29180067.689999998,631.3329108577777,58.73592756,1258.303256,0.015050496435521355,23955351.93,0.0,30525542.0,93137821.93,0.6969795711553075,0.7777777777777778,184304.46,0.0012485168897878257,night,0.9115822023935704,1.0816389176583368,0.0,115633313,114620405,-1012908,244949,6096,230253718,1012908,0.004399095088662151,0.3990482308696025,0.2830268716615539,0.11602135920804862,0.2861068584445014,0.17008549923645278,0.22094324130937906,0.0881670095671034,0.0,0.10298981003517273,0.0012572326564771381,normal
2547,광나루(장신대),5호선,56,36,125636623.54,62924568.4,62712055.14,-212513.25999999995,2243511.134642857,80508.52,14490039.56,825.9232522553572,105.6379736,2037.33013,0.035549579610280505,22355859.71,0.0,23727066.77,79553697.06,0.5629626164319014,0.6428571428571429,212513.25999999995,0.0016914913343905671,night,0.9113087925528289,1.2123976225967557,0.11927898583830407,69603877,63112813,-6491064,241718,6096,132716690,6491064,0.04890917638165931,0.3393592378251199,0.1631329917217342,0.1762262461033857,0.28399855009030056,0.1077723039869149,0.28983906672819226,0.0983595647768234,0.03387505903431985,0.11437760741379742,0.01602375760950768,normal
2723,면목,7호선,31,29,127345932.81,64104718.839999996,63241213.97,-863504.87,4107933.316451613,2844033.46,12680785.54,746.0377071022581,72.41220057,2043.446966,0.014818626178189315,23604916.12,0.0,25951550.78,77789465.91,0.8705603948919488,0.9354838709677419,863504.87,0.006780780908710672,night,0.9376663020298983,1.2352211750586772,0.0916210209666295,74227755,70808619,-3419136,243895,6096,145036374,3419136,0.023574334532108478,0.34400060442674557,0.17827651972007055,0.16572408470667502,0.28267337388794467,0.11694928918126965,0.2615551317043592,0.0899751233972166,0.025898823115695278,0.1367030273634903,0.005776992596921808,normal
2644,돌곶이,6호선,27,27,116805409.42,58685306.38,58120103.04,-565203.3400000001,4326126.274814815,4101198.4,12835026.85,603.3224329044444,25.36917112,1391.979331,0.0462817282550519,20927746.78,0.0,22792460.81,73085201.83,0.919196214805392,1.0,565203.3400000001,0.004838845587773122,night,0.9203084635777657,1.3466071819158068,0.2083625485399202,45899227,41511489,-4387738,242329,6096,87410716,4387738,0.05019679738122726,0.31537943324103035,0.10744225438132032,0.20793717885971003,0.28149435594811095,0.07355717708840091,0.2110259710835796,0.0665532511594774,0.05865288140495184,0.13359783382011395,0.014304965129593542,normal
2533,서대문,5호선,15,15,128871339.53,64017413.160000004,64853926.37,836513.21,8591422.635333333,6735972.12,21910020.08,403.28594399266666,85.10268739,790.6081377,0.04821815161253361,28011700.4,0.0,26726968.89,74132670.24,0.9712050597562182,1.0,836513.21,0.00649107251504333,night,0.9760805665174299,0.9430897795984998,0.0,81009383,77601974,-3407409,242338,6096,158611357,3407409,0.021482755487679233,0.3481426119196923,0.1949630788182942,0.15317953310139812,0.28026765643198653,0.12708812333058842,0.1402019059296981,0.0488102577264841,0.0,0.12633979213604593,0.00521924366716544,normal
2631,이태원,6호선,19,19,123250074.33,61846635.21,61403439.12,-443196.0899999999,6486846.017368421,5550135.85,25781793.78,474.2580365,111.2312578,900.264723,0.018347140089373628,16369204.91,0.0,24879452.77,82001416.65,0.8682046379464063,1.0,443196.0899999999,0.003595909312097856,night,0.862244121104705,1.0843450130545218,0.0,62953059,68460527,5507468,243106,6096,131413586,5507468,0.04190942632065455,0.332878930258292,0.1615311980467711,0.17134773221152091,0.27910859784914255,0.10776086563762163,0.16532998196818294,0.055034867537191445,0.0,0.06710998049297831,0.012753762556241229,normal
335,대치,3호선,11,11,119093914.8,59544625.41,59549289.39,4663.98000000004,10826719.527272727,6849534.619999999,25282889.64,356.3309673090909,119.1760159,678.1896628,0.045542409622258126,18262750.25,0.0,26334073.119999997,74497091.42999999,0.9226635398607411,1.0,4663.98000000004,3.916220243353727e-05,night,0.9146851132605454,1.0761481025266275,0.0,56509675,53251499,-3258176,243874,6096,109761174,3258176,0.02968423060052182,0.32159351785684276,0.13491575017055008,0.18667776768629268,0.27820548714520066,0.09152771945890795,0.12357722737216145,0.03974163527760832,0.0,0.10172829748286334,0.009533661833247928,normal
4138,중앙보훈병원,9호선(연장),130,74,111209893.78,55848495.61,55361398.17,-487097.43999999994,855460.7213846154,3175.39,19572947.58,1591.5192138861537,103.2202671,3251.116719,0.010787063426831394,21488189.31,0.0,20214938.94,69506765.53,0.5149935193915497,0.5692307692307692,487097.43999999994,0.004379982962339629,night,0.9213123262136279,1.4384330277358561,0.5501715076811217,34740472,25126606,-9613866,186275,4694,59867078,9613866,0.1605868587740327,0.30018567055209927,0.07358522905266406,0.2266004414994352,0.2780964392261955,0.05149599772676028,0.5609027039829028,0.16837495430959332,0.15300073724982738,0.14188923545192783,0.04689106576038158,directional_mismatch
2632,한강진,6호선,28,25,115464183.94,56718768.54,58745415.4,2026646.8599999999,4123720.855,1508997.97,23749737.43,587.8030435107142,135.7106799,1385.631959,0.06823958495832085,14443719.07,0.0,26174896.8,74845568.07,0.7827599231439899,0.8928571428571429,2026646.8599999999,0.01755216891372246,night,0.8775011415679319,1.051642493782548,0.00888189380468764,41477163,47275621,5798458,241869,6096,88752784,5798458,0.06533268860613994,0.3117375415966228,0.10909194315042116,0.20264559844620167,0.27772948743091197,0.07508388898471033,0.20553124233909156,0.06407180420808813,0.0024667638137916906,0.0747951363449805,0.014894981745123251,normal
232,구로디지털단지,2호선,37,36,290029165.87,145421329.16,144607836.71,-813492.4500000001,7838626.104594595,4831686.65,29068938.009999998,788.0629242648649,79.6034963,1863.433034,0.04471852346394862,57395164.96,0.0,68644110.06,163989890.85,0.9254494725679056,0.972972972972973,813492.4500000001,0.002804864288595832,night,0.9840525615343594,1.207537609841144,0.06547038154952715,269098378,258236256,-10862122,245492,6096,527334634,10862122,0.02059815779139589,0.7857419193668822,0.6482028915349056,0.13753902783197658,0.2764217352330825,0.13888270740110592,0.2764344006548513,0.2172060965495766,0.018097436474292284,0.16553618473323753,0.013980936588748391,normal
2539,신금호,5호선,14,14,110527048.83,55721128.78,54805920.05,-915208.73,7894789.202142857,8306399.715000001,15063168.94,384.4212347528572,61.63504264,746.4514147,0.016959495265102605,21235062.64,0.0,21086364.4,68205621.79,0.9305405940643137,1.0,915208.73,0.008280405020201605,night,0.9308762435170199,1.054153023283912,0.0,29990032,30651135,661103,243337,6096,60641167,661103,0.01090188452342944,0.2983315100437328,0.0745367500855659,0.22379475995816692,0.2760948488369536,0.05230008887878669,0.13352274752426066,0.03983404289410077,0.0,0.10950055076151492,0.0007820699387466542,normal
432,총신대입구(이수),4호선,16,16,129631965.36,64500541.730000004,65131423.63,630881.9,8101997.835,6033549.18,43516039.28,527.835345034375,79.48758675,945.1451389,0.01629775607149889,22292880.21,0.0,27490947.82,79848137.33,0.9334897166850507,1.0,630881.9,0.004866715537699228,night,0.9301060396326801,1.0115610450369732,0.0,85276430,89523957,4247527,244673,6096,174800387,4247527,0.024299299749261996,0.3502079744527673,0.2148628610749582,0.1353451133778091,0.2749612870905798,0.13961617371277074,0.1842993350649657,0.06454309682609351,0.0,0.10416266577147089,0.006805445955114224,normal
4128,삼성중앙,9호선(연장),12,12,108187856.52,53804297.879999995,54383558.64,579260.76,9015654.709999999,10728219.265,17991127.91,338.59353331666665,120.5474706,504.0677047,0.03705106891132665,19033984.259999998,0.0,24530056.05,64623816.21,0.9450869098514673,1.0,579260.76,0.005354212373113389,night,0.9499762427726581,0.9652548482585478,0.0,27237197,22253066,-4984131,240583,6096,49490263,4984131,0.10070932538790509,0.2919797928600931,0.06082990282140222,0.2311498900386909,0.2742186904346005,0.04306880039590961,0.1172971872276048,0.03424840842978761,0.0,0.11096492573287732,0.027841766146209652,normal
2621,마포구청,6호선,30,23,119860594.55,60148622.22,59711972.33,-436649.89,3995353.1516666664,1397531.0,23756802.35,680.12919865,134.2930551,1476.756658,0.012027281943928627,21112473.94,0.0,24425841.8,74322278.81,0.7045046513921294,0.7666666666666667,436649.89,0.003642981178587855,night,0.9263675380715297,1.091359194805362,0.011601874954991204,68081793,58914064,-9167729,243408,6096,126995857,9167729,0.07218919747909572,0.3236753188791895,0.15610086372970886,0.16757445514948063,0.27314932203415904,0.10557486688467844,0.2382198466160643,0.07710588481680622,0.0031690442782809367,0.10913045370213233,0.022186718419028778,normal
227,낙성대,2호선,46,34,149104979.81,74527040.35,74577939.46000001,50899.109999999986,3241412.6045652176,1722865.695,21963827.990000002,855.2390932452174,49.66914188,1998.651407,0.02684264996499828,28311992.36,0.0,30681849.259999998,90111138.19,0.6891184236532518,0.7391304347826086,50899.109999999986,0.0003413642526551373,night,0.9451361991504179,1.163510931721902,0.045947400138680865,135734105,127981332,-7752773,245012,6096,263715437,7752773,0.02939825248076016,0.4030839521868631,0.32415848498450633,0.07892546720235677,0.27242086892440237,0.1934954017220456,0.3002185082171018,0.12101326281179361,0.012517030670596648,0.1294260781922568,0.01171236534523651,subway_high_mobility_low
2821,복정,8호선,66,38,108702649.53,53750709.3,54951940.23,1201230.93,1647009.8413636363,13648.97,14619332.39,1083.193483221212,119.1321623,2573.445328,0.025148129407026803,21471989.27,0.0,19864937.66,67365722.6,0.5231139254940209,0.5757575757575758,1201230.93,0.011050613165307269,night,0.9274979791114017,1.2137805305436151,0.4599536235425558,32009029,26253333,-5755696,243814,6096,58262362,5755696,0.09878926638779252,0.2933776341549949,0.07161268968595803,0.22176494446903688,0.27236807267945273,0.050603128210415856,0.3809270662187043,0.11175548147284656,0.1252766819662165,0.12186606406020664,0.025740558506358244,outer_hidden_demand
2555,둔촌동,5호선,18,18,113708171.78999999,56898729.57,56809442.22,-89287.34999999998,6317120.654999999,3630521.255,17699697.71,416.5342759783333,48.78096481,792.3063309,0.06725439394528414,19497798.16,0.0,23499394.37,70710979.26,0.9126281398241711,1.0,89287.34999999998,0.0007852324823663404,night,0.9236085832570771,1.0954780115767015,0.0,47104855,46676377,-428478,242136,6096,93781232,428478,0.004568909907261615,0.30696936050259593,0.1152729818098688,0.19169637869272715,0.27158408699319314,0.079887708300466,0.14489255378518476,0.04447757457702615,0.0,0.10706693165289817,0.0011614730394682116,normal
2742,장승배기,7호선,20,20,112560313.86,56453996.59,56106317.27,-347679.32000000007,5628015.693,5234987.39,13651153.280000001,446.98596463,107.282668,844.1913303,0.04193129696505604,21706627.11,0.0,21930927.45,68922759.3,0.9333928848525073,1.0,347679.32000000007,0.0030888268527079253,night,0.9364149380987493,1.0547663402497158,0.0,46851861,45113596,-1738265,242285,6096,91965457,1738265,0.018901281597502418,0.30385252871959556,0.11304100576639405,0.19081152295320153,0.26950473326847035,0.07869321031526882,0.15567414864742277,0.04730198372278961,0.0,0.11049313343591832,0.004804654359469974,normal
228,서울대입구(관악구청),2호선,26,26,226481265.15,113508304.01,112972961.14,-535342.8699999999,8710817.890384616,5581815.975,28945254.83,522.7943231007692,39.77893302,938.9711844,0.02454690735414356,37599408.78,0.0,48726111.62,140155744.75,0.9192385788311325,1.0,535342.8699999999,0.0023637401956644794,night,0.9256537428835288,1.0814826241383813,0.0,233584461,222875148,-10709313,245922,6096,456459609,10709313,0.02346168815125108,0.6131873622824113,0.5610823188424332,0.05210504343997813,0.2691387751681208,0.2170337317281427,0.18251453236316817,0.11191560467797888,0.0,0.10608735427983822,0.01293699505645774,subway_high_mobility_low
