STATION_ID,observed_steps,coverage,sparsity,temporal_entropy,subway_total,subway_norm,MASTER_STATION_ID,cell_total,cell_imbalance,cell_norm,hidden_demand_score,observation_bias_score
2757,12058,0.9475834970530452,0.05241650294695477,9.173019409179688,5236362,0.10705656,2757.0,30840498.92,0.07142251811799107,0.5862468,0.47919023,0.3814166087290783
4109,11794,0.9268369351669941,0.07316306483300594,9.095048904418945,1153036,0.023570921,4109.0,25820599.85,0.08802572501235138,0.49079296,0.46722203,0.40852862679810015
2826,11976,0.941139489194499,0.05886051080550103,9.205121040344238,2005554,0.041001078,2826.0,26542230.16,0.014266658656340437,0.5045148,0.46351373,0.29832337555595684
2516,12108,0.9515127701375246,0.048487229862475445,9.191373825073242,6422532,0.13130839,2516.0,30931615.26,0.08677937866375089,0.5879794,0.456671,0.3956236586698771
2749,12132,0.9533988212180746,0.04660117878192538,9.175548553466797,10924223,0.22334772,2749.0,34987016.08,0.07674925831251457,0.66509324,0.44174552,0.37667230849025607
2819,12059,0.9476620825147348,0.05233791748526517,9.02248764038086,5701094,0.11655824,2819.0,28986398.43,0.035673931764188184,0.5509909,0.43443263,0.3184178232479189
2544,12050,0.9469548133595285,0.05304518664047153,9.121028900146484,9026198,0.18454164,2544.0,32236553.509999998,0.014939195518072311,0.6127929,0.42825127,0.28759358185584355
2517,11934,0.9378388998035363,0.0621611001964637,9.167325973510742,7465215,0.15262657,2517.0,30527547.28,0.06709292847901208,0.580296,0.4276694,0.3643000961302462
4129,11920,0.9367387033398821,0.06326129666011793,9.135791778564453,4217941,0.086234435,4129.0,26712698.810000002,0.06481109229653906,0.5077563,0.42152184,0.359738020867246
2750,12186,0.9576424361493123,0.042357563850687674,9.197669982910156,11775990,0.24076252,2750.0,34759386.71,0.03775060664915306,0.6607649,0.42000234,0.3140435168734546
2553,11920,0.9367387033398821,0.06326129666011793,9.173001289367676,4772060,0.09756368,2553.0,27174560.8,0.04359983296159807,0.5165386,0.41897494,0.32900769886388137
2626,12015,0.944204322200393,0.055795677799607035,9.166926383972168,4161362,0.08507765,2626.0,26384100.07,0.05375093026899423,0.501508,0.41643035,0.3401859181783678
2518,12166,0.9560707269155206,0.04392927308447936,9.169105529785156,13977670,0.28577697,2518.0,36772011.64,0.0394674397692048,0.6990351,0.41325814,0.3151342650902529
410,12210,0.9595284872298625,0.0404715127701375,9.203449249267578,9995268,0.20435476,410.0,32479629.42,0.0581064725949805,0.617415,0.41306025,0.340312353006827
310,12159,0.9555206286836935,0.044479371316306526,9.186446189880371,8643760,0.17672251,310.0,30637397.25,0.020986261677375717,0.5823848,0.4056623,0.2870569382134652
2617,12048,0.9467976424361493,0.05320235756385072,9.191816329956055,6334114,0.12950064,2617.0,28119659.21,0.08729678914052796,0.5345098,0.40500915,0.383653083335518
