STATION_ID,observed_steps,coverage,sparsity,temporal_entropy,subway_total,subway_norm,MASTER_STATION_ID,cell_total,cell_imbalance,cell_norm,hidden_demand_score,observation_bias_score
2551,11917,0.9365029469548134,0.0634970530451866,9.189984321594238,4779674,0.09771935,2551.0,22617950.19,0.0883411065184348,0.4298943,0.33217496,0.3684381102383644
314,12117,0.9522200392927308,0.0477799607072692,9.193611145019531,9073979,0.18551855,314.0,37339486.62,0.05356853603917016,0.7098257,0.52430713,0.36706334295386805
2824,12038,0.9460117878192534,0.053988212180746564,9.188374519348145,4997642,0.10217581,2824.0,44000848.94,0.01094897242503318,0.83649206,0.73431623,0.36682847558876314
2560,11858,0.9318664047151277,0.06813359528487228,9.166807174682617,3299329,0.06745295,2560.0,32366589.66,0.04386295929771779,0.61526555,0.5478126,0.36660352935296064
2716,12087,0.9498624754420433,0.050137524557956725,9.174280166625977,7162301,0.14643334,2716.0,27600177.68,0.08044904456416095,0.5246318,0.37819844,0.3655297473910281
2517,11934,0.9378388998035363,0.0621611001964637,9.167325973510742,7465215,0.15262657,2517.0,30527547.28,0.06709292847901208,0.580296,0.4276694,0.3643000961302462
2561,11840,0.9304518664047151,0.06954813359528489,9.201509475708008,2594955,0.053051677,2561.0,38298709.32,0.014668244862075434,0.7280654,0.6750137,0.3608941522185991
209,12095,0.9504911591355599,0.049508840864440073,9.087191581726074,5340204,0.10917966,209.0,11471430.13,0.12911036354182517,0.21794224,0.10876258,0.3597569171009926
4129,11920,0.9367387033398821,0.06326129666011793,9.135791778564453,4217941,0.086234435,4129.0,26712698.810000002,0.06481109229653906,0.5077563,0.42152184,0.359738020867246
413,12139,0.9539489194499018,0.04605108055009821,9.192423820495605,15933846,0.32577196,413.0,37991404.58,0.0719215751718757,0.7222219,0.39644995,0.35713921835864376
2611,12090,0.950098231827112,0.04990176817288805,9.192573547363281,8289517,0.16947983,2611.0,37427282.2,0.04143034609902926,0.71149516,0.5420153,0.3554807800733739
2729,12059,0.9476620825147348,0.05233791748526517,9.214810371398926,8303332,0.1697623,2729.0,22622289.73,0.09405060676833475,0.42997682,0.2602145,0.3529172946341926
416,12113,0.9519056974459725,0.04809430255402747,9.200970649719238,15882320,0.32471848,416.0,35742433.25,0.07571152149418899,0.67945755,0.35473907,0.35166016225652436
2522,11913,0.936188605108055,0.06381139489194498,9.170538902282715,12466406,0.25487843,2522.0,30879489.73,0.07526162203958506,0.5869882,0.33210978,0.3500095914873174
2640,12046,0.9466404715127701,0.05335952848722991,9.185145378112793,6331909,0.12945557,2640.0,19974853.43,0.09289240531614344,0.37963557,0.25018,0.34884563754177905
341,11801,0.9273870333988212,0.07261296660117877,9.116262435913086,3429758,0.07011964,341.0,21517543.650000002,0.06878411228556221,0.40896997,0.33885032,0.34563638617731657
424,12080,0.9493123772102161,0.05068762278978389,9.19360637664795,17221051,0.35208952,424.0,27695434.14,0.10433312979310613,0.5264431,0.1743536,0.34319878014069255
